warehouse_id,date,inbound_volume,outbound_volume,throughput,avg_processing_time_minutes,delays_count,efficiency_score,staff_count,overtime_hours,error_rate,returns_received
WH-18,2025-09-16,243,591,591,37.82,20,94.57,14,6.4,0.11,38
WH-19,2025-09-27,91,383,383,24.16,8,96.54,43,47.0,1.75,37
WH-01,2024-06-19,302,388,1940,38.01,13,87.08,53,23.3,1.26,36
WH-04,2025-11-20,63,536,536,13.73,19,85.57,20,43.0,3.67,27
WH-10,2024-08-13,145,356,356,36.0,5,91.52,60,39.3,3.12,32
WH-16,2026-02-09,68,488,488,42.37,12,95.36,70,0.8,0.42,27
WH-03,2024-07-18,325,457,457,12.67,8,78.38,43,28.1,2.79,40
WH-08,2025-02-19,382,458,458,37.42,6,70.62,94,11.2,4.75,26
WH-01,2025-03-20,317,622,622,26.25,17,72.25,61,70.3,0.63,40
WH-16,2026-03-13,110,197,197,11.29,10,83.87,45,31.7,2.61,17
WH-05,2024-06-29,287,191,191,11.44,18,89.99,46,60.0,4.77,29
WH-08,2025-02-15,357,666,666,15.02,6,80.52,26,88.9,0.55,29
WH-18,2024-09-18,371,756,756,31.19,12,90.35,59,50.9,2.9,35
WH-03,2025-09-07,318,535,535,28.84,15,87.39,72,8.4,2.82,27
WH-13,2025-01-21,141,138,138,15.69,7,84.7,81,22.0,4.81,34
WH-20,2025-01-28,371,735,735,36.46,8,,88,66.1,4.79,26
WH-19,2025-03-05,167,655,655,25.12,16,81.26,45,71.3,2.65,34
WH-05,2025-06-05,306,202,202,25.07,5,97.06,70,94.8,0.88,40
WH-01,2025-09-12,123,651,651,13.56,11,91.27,99,48.9,3.69,4
WH-02,2024-10-04,313,128,128,41.92,1,79.56,99,70.5,4.3,23
WH-11,2024-04-29,383,415,415,27.34,14,93.57,44,1.2,0.58,39
WH-18,2025-05-24,66,488,488,17.62,13,84.86,45,74.9,1.48,5
WH-15,2024-05-16,57,153,153,34.61,12,94.98,87,37.4,1.33,6
WH-02,2025-04-30,218,448,448,24.85,6,74.35,83,70.5,0.29,42
WH-06,2025-12-27,94,795,795,26.65,13,74.06,98,46.2,0.18,44
WH-07,2025-10-28,344,475,475,23.73,7,,51,19.1,3.44,32
WH-12,2026-03-10,399,303,303,16.0,9,90.4,23,28.1,2.12,36
WH-12,2025-11-12,344,561,561,31.81,4,75.46,90,1.7,3.02,31
WH-09,2025-07-30,194,242,242,19.85,15,91.22,84,5.8,4.2,22
WH-19,2024-09-11,186,186,186,35.15,19,87.86,81,0.9,3.16,44
WH-19,2024-06-03,292,112,112,36.15,17,,60,62.1,3.19,46
WH-20,2025-03-19,350,502,502,10.94,16,86.99,30,98.6,1.5,34
WH-16,2025-11-28,85,288,288,44.1,11,85.36,44,97.7,3.56,14
WH-09,2024-07-24,205,158,158,43.29,17,74.99,73,54.7,1.37,3
WH-11,2025-08-26,153,110,110,40.57,8,91.29,76,35.6,4.82,1
WH-08,2025-03-30,61,608,608,24.6,15,,96,99.4,4.48,26
WH-02,2026-04-08,379,431,431,34.96,16,93.21,35,88.4,3.41,4
WH-15,2025-03-22,400,111,111,35.23,10,85.99,70,31.5,3.15,49
WH-19,2025-07-17,58,643,643,25.51,9,85.33,83,74.1,4.96,47
WH-05,2025-03-07,229,143,143,35.32,17,79.18,34,78.8,1.81,0
WH-08,2024-11-25,393,629,629,15.32,9,,12,20.3,2.96,30
WH-05,2024-11-28,380,210,210,40.96,7,81.88,50,84.2,2.02,50
WH-17,2025-07-31,248,761,761,25.36,4,92.07,34,59.2,1.11,23
WH-16,2025-02-27,396,338,338,28.15,10,78.07,57,25.4,0.44,47
WH-06,2026-01-18,296,336,336,17.41,3,85.73,50,83.6,0.7,20
WH-12,2024-05-26,192,102,102,18.84,2,72.35,52,13.9,3.92,19
WH-03,2025-05-27,287,112,112,29.12,5,76.86,82,74.7,3.22,13
WH-11,2024-05-31,286,451,451,13.21,18,70.18,44,85.6,4.34,39
WH-16,2024-05-30,133,553,553,28.16,17,,47,15.8,0.84,39
WH-16,2025-04-14,184,533,533,37.76,1,,32,30.5,4.95,40
WH-05,2024-09-01,195,471,471,35.15,15,96.71,60,27.5,3.86,14
WH-19,2025-02-05,353,545,545,43.43,14,91.43,76,6.2,1.02,46
WH-03,2025-08-18,279,465,465,12.04,12,85.45,95,55.3,1.17,50
WH-18,2026-01-13,105,305,305,26.73,16,94.61,39,64.4,3.58,19
WH-05,2025-04-04,393,246,246,13.38,10,83.15,53,9.9,3.23,33
WH-08,2025-11-13,173,360,360,14.61,13,81.09,31,80.2,3.05,7
WH-01,2024-06-04,151,683,683,10.61,1,76.31,98,31.7,3.99,0
WH-06,2024-12-05,75,117,117,11.6,19,90.77,32,45.8,0.21,24
WH-13,2025-01-24,138,455,455,35.55,10,75.78,35,95.5,0.46,8
WH-11,2024-04-27,55,580,580,43.13,3,84.96,67,99.2,0.33,31
WH-06,2025-10-29,316,512,2560,26.15,19,72.23,67,50.2,4.66,32
WH-07,2024-08-01,393,377,377,18.2,3,93.68,73,51.8,0.65,47
WH-19,2025-03-08,66,581,581,22.07,13,73.83,84,82.5,2.22,41
WH-19,2025-05-09,289,253,253,16.02,18,,65,80.2,0.48,12
WH-12,2024-07-30,304,580,580,16.49,1,89.27,76,62.6,3.01,45
WH-01,2025-12-31,280,622,622,13.69,17,80.34,54,69.9,2.15,10
WH-14,2024-10-07,390,256,256,11.83,2,81.35,100,80.2,2.34,13
WH-12,2024-05-03,87,475,475,33.08,19,87.11,22,32.4,4.38,2
WH-13,2026-02-19,395,591,591,22.71,1,74.91,63,33.7,1.36,11
WH-16,2025-02-09,293,456,456,14.51,0,91.26,31,49.9,3.47,31
WH-18,2026-03-27,58,324,324,27.9,1,89.61,18,4.9,2.45,3
WH-19,2025-12-10,285,655,655,24.39,0,87.18,70,37.9,1.95,43
WH-04,2025-05-05,274,531,531,25.19,1,73.36,14,78.4,0.89,31
WH-05,2024-12-31,245,749,749,41.14,10,87.96,94,97.5,1.47,41
WH-10,2025-11-23,275,652,652,23.66,4,82.94,91,84.1,3.18,46
WH-10,2025-06-23,364,592,592,23.61,19,86.58,11,60.1,3.65,19
WH-04,2025-04-22,94,689,689,12.34,1,70.84,86,76.4,0.94,6
WH-13,2026-02-23,322,342,342,33.65,14,75.48,24,22.6,0.78,3
WH-08,2025-12-15,365,630,630,18.36,4,90.66,89,44.4,0.55,46
WH-19,2025-07-14,162,391,391,22.1,1,80.51,40,31.6,4.35,11
WH-06,2024-06-29,359,263,263,29.67,4,,47,38.5,2.74,20
WH-17,2024-06-08,366,507,507,10.92,18,85.67,10,44.8,4.39,7
WH-05,2025-04-12,66,429,429,23.9,20,83.86,84,64.0,2.72,11
WH-17,2025-10-21,384,158,158,10.6,4,80.9,14,23.4,2.37,7
WH-02,2024-05-04,78,259,259,33.12,19,71.16,69,65.3,4.8,4
WH-14,2026-01-06,386,386,386,34.7,18,92.18,95,95.2,2.12,29
WH-01,2024-08-27,176,536,536,26.18,13,71.58,65,96.8,2.11,25
WH-20,2024-04-26,52,200,200,19.6,13,92.91,62,9.5,4.63,8
WH-14,2025-09-09,233,454,454,39.72,12,70.5,49,84.0,2.19,29
WH-08,2026-01-02,337,487,487,18.76,2,,40,55.9,0.48,32
WH-16,2025-06-03,145,542,542,19.46,15,70.94,93,84.3,0.16,36
WH-17,2025-10-09,379,233,233,43.86,13,87.26,100,67.0,0.33,22
WH-15,2024-10-20,123,792,792,12.02,1,97.98,19,63.3,0.65,45
WH-02,2026-01-12,370,179,179,42.25,11,75.21,34,58.3,1.03,5
WH-08,2025-01-18,282,205,205,15.91,4,82.79,21,86.2,3.64,7
WH-04,2024-05-19,239,436,436,38.87,19,93.32,69,30.2,4.87,37
WH-16,2026-01-23,214,612,612,17.61,1,90.11,94,21.7,3.32,45
WH-10,2025-12-15,127,418,418,15.76,7,80.44,17,25.8,3.7,4
WH-09,2024-04-14,379,657,657,21.2,9,97.48,34,24.3,0.14,10
WH-13,2024-07-16,96,491,491,11.26,15,79.36,94,83.8,1.23,43
WH-05,2025-06-09,328,732,732,26.14,13,93.92,66,30.2,2.67,49
WH-06,2025-12-26,390,309,309,25.74,13,82.85,51,29.4,3.15,45
WH-05,2024-10-11,367,692,692,10.18,2,77.52,51,85.6,4.65,45
WH-14,2025-04-24,114,304,304,25.68,2,,57,72.8,0.9,37
WH-02,2024-10-23,162,176,176,42.87,3,93.65,26,96.2,4.28,20
WH-11,2024-06-11,170,748,748,17.73,18,,63,30.4,2.28,21
WH-02,2024-10-17,254,313,313,40.13,9,94.61,69,52.3,4.19,49
WH-17,2026-03-14,184,440,440,33.58,12,90.08,40,84.9,1.56,40
WH-18,2024-11-26,313,769,769,23.98,1,80.33,62,59.9,3.55,0
WH-01,2024-11-21,142,248,248,43.41,13,95.3,54,62.4,1.6,37
WH-05,2025-08-15,137,788,788,10.99,3,78.35,91,9.9,1.48,47
WH-17,2025-06-27,387,589,589,36.98,14,72.01,77,7.5,4.96,0
WH-02,2025-07-26,225,307,307,27.8,5,89.72,29,81.4,4.6,24
WH-08,2025-11-09,387,275,275,17.32,11,97.42,20,92.0,2.46,50
WH-12,2024-05-13,398,175,175,25.83,1,72.74,71,82.5,3.84,30
WH-04,2025-07-18,166,782,782,42.32,4,81.34,31,73.2,4.17,25
WH-04,2025-03-27,381,356,356,21.2,20,72.89,66,87.8,4.89,34
WH-05,2024-12-17,240,555,555,34.86,10,72.58,40,96.5,1.01,3
WH-05,2024-06-07,111,453,453,33.69,17,92.23,71,1.8,3.47,5
WH-09,2025-09-14,233,133,133,43.95,10,77.67,16,7.9,0.31,27
WH-19,2025-10-02,382,261,261,15.31,9,95.13,39,64.5,3.98,20
WH-03,2024-10-02,281,276,276,39.19,18,76.79,25,38.8,0.66,15
WH-17,2024-09-19,370,207,207,15.91,1,,32,27.2,2.91,10
WH-19,2026-03-06,73,238,238,34.65,11,80.2,20,3.5,3.11,29
WH-16,2024-10-30,57,365,365,35.87,12,72.31,12,26.4,0.75,18
WH-17,2026-03-26,350,443,443,39.16,5,94.01,62,49.6,3.52,26
WH-09,2024-12-13,305,711,711,15.45,3,75.89,48,4.9,2.63,49
WH-20,2024-10-07,388,694,694,13.78,11,78.62,51,10.3,5.0,2
WH-17,2025-10-14,103,113,113,25.36,17,,20,28.3,1.72,42
WH-12,2025-01-10,308,308,308,18.1,0,73.2,41,25.9,1.45,38
WH-13,2025-08-15,303,449,449,44.41,3,,44,60.0,2.96,32
WH-01,2025-04-20,287,745,745,24.99,0,90.99,53,84.2,1.15,33
WH-13,2025-01-03,271,654,654,41.75,2,82.3,63,63.5,3.08,14
WH-04,2025-10-20,76,797,797,24.69,12,79.63,57,84.5,1.69,31
WH-07,2024-08-24,291,206,206,29.94,20,,29,53.6,4.76,24
WH-18,2026-01-14,265,327,327,23.0,19,94.9,62,60.2,2.51,14
WH-18,2026-03-26,284,102,102,38.15,1,91.52,100,62.9,1.6,8
WH-13,2024-08-17,381,253,253,23.95,12,71.13,94,12.1,1.35,39
WH-16,2025-07-10,76,289,289,38.04,13,86.76,52,62.7,2.35,25
WH-11,2025-01-22,295,368,368,40.92,17,72.21,96,61.0,2.27,3
WH-01,2025-06-06,197,270,270,24.43,10,89.52,80,87.1,0.18,3
WH-13,2024-10-10,348,430,430,35.66,7,95.45,70,36.3,3.09,35
WH-08,2025-05-30,260,525,525,43.79,16,96.38,56,95.9,2.01,44
WH-07,2026-02-13,197,325,325,24.88,3,,87,82.8,3.34,44
WH-13,2025-07-27,122,596,596,44.75,20,93.61,67,50.0,2.05,10
WH-13,2026-02-10,326,718,718,34.56,11,96.72,40,2.6,2.72,40
WH-14,2025-06-01,377,493,493,37.01,19,,22,86.3,3.53,50
WH-14,2026-02-01,140,350,350,41.35,13,79.27,36,22.4,1.5,41
WH-11,2025-07-11,283,680,680,29.36,8,79.82,80,98.1,0.33,34
WH-14,2025-09-07,62,460,460,14.36,9,79.37,21,78.0,2.73,15
WH-17,2025-07-24,51,368,368,27.47,20,88.87,59,22.7,2.54,17
WH-15,2024-12-13,366,164,164,41.17,16,70.77,51,36.0,3.34,13
WH-10,2024-04-25,323,478,478,34.83,15,96.29,74,4.1,3.68,15
WH-08,2024-10-26,76,714,714,44.14,8,76.57,39,80.4,1.25,41
WH-18,2024-12-10,167,308,308,21.17,15,88.16,13,80.5,0.31,12
WH-04,2025-06-26,347,253,253,26.72,8,70.78,60,17.7,0.31,29
WH-12,2025-07-27,235,509,509,10.76,11,80.63,65,46.8,4.39,42
WH-17,2024-06-23,147,334,334,14.8,13,82.52,85,68.0,3.37,50
WH-16,2024-12-03,51,643,643,19.59,0,81.53,50,82.0,2.27,9
WH-19,2025-07-10,311,240,240,38.52,2,93.37,43,37.8,1.69,14
WH-07,2025-02-03,226,332,332,40.44,8,71.71,56,96.3,2.43,22
WH-05,2025-10-08,323,210,210,30.09,16,74.75,18,3.1,2.11,41
WH-08,2024-05-19,394,338,338,40.94,0,97.67,79,69.5,4.94,41
WH-12,2025-07-20,359,355,355,44.6,10,79.25,10,76.2,1.64,1
WH-17,2025-08-07,309,507,507,36.69,6,96.86,25,36.8,3.89,37
WH-09,2024-10-13,108,712,712,28.11,3,74.56,51,26.5,1.92,19
WH-02,2026-04-12,390,633,633,29.16,20,78.75,13,92.5,2.09,45
WH-16,2025-01-16,64,709,709,26.73,11,74.85,55,61.7,4.1,36
WH-18,2025-06-09,389,685,685,18.73,18,96.37,15,37.6,1.09,31
WH-19,2024-09-09,199,409,409,17.42,20,89.06,15,79.9,1.58,4
WH-06,2025-08-25,112,724,724,26.29,3,92.14,62,69.6,0.57,2
WH-15,2025-12-22,311,681,681,27.01,16,93.92,29,40.5,2.16,28
WH-10,2025-09-26,114,675,675,33.7,1,78.07,63,82.7,4.26,5
WH-13,2024-08-07,237,495,495,32.77,11,89.51,69,28.3,4.97,3
WH-17,2025-07-24,237,698,698,44.88,11,86.75,65,7.8,2.56,28
WH-03,2025-02-03,252,461,461,30.27,13,,21,81.4,3.66,6
WH-16,2024-12-10,141,252,252,10.11,10,,83,5.1,1.53,3
WH-06,2026-02-14,335,573,573,38.15,5,95.91,99,61.0,1.44,20
WH-07,2024-04-22,97,630,630,18.66,12,83.13,63,85.9,2.05,50
WH-13,2025-06-16,352,302,302,11.68,3,88.22,79,46.6,3.43,50
WH-07,2024-08-26,199,764,764,28.01,20,88.67,39,9.5,4.56,47
WH-01,2025-04-16,124,666,666,22.97,11,70.11,95,57.0,4.25,47
WH-05,2024-09-05,378,717,717,13.22,9,75.53,25,53.2,1.04,28
WH-11,2025-06-26,87,613,613,24.99,20,85.95,84,17.5,0.67,29
WH-16,2024-05-16,235,674,674,20.21,15,71.04,93,81.5,3.5,19
WH-14,2024-06-11,169,564,564,19.8,14,77.34,99,35.7,0.71,21
WH-01,2024-10-27,193,339,339,13.31,1,86.25,64,19.6,1.41,45
WH-14,2025-08-04,347,535,535,20.38,17,83.83,59,31.4,0.52,20
WH-07,2025-02-17,74,655,655,15.51,7,76.93,39,90.0,2.63,11
WH-03,2024-11-02,133,599,2995,30.36,16,73.8,87,8.6,4.51,11
WH-01,2024-10-05,274,364,1820,20.8,13,89.48,40,2.9,4.15,0
WH-10,2024-12-16,128,464,464,42.57,10,96.92,90,81.8,0.21,13
WH-20,2025-04-20,96,741,741,31.32,14,94.0,18,16.4,1.01,4
WH-08,2025-11-07,256,132,660,28.7,14,87.87,48,87.3,4.37,14
WH-03,2025-11-27,63,699,699,24.6,2,93.66,14,77.1,4.5,25
WH-15,2025-03-28,385,771,771,29.16,4,89.99,84,93.0,3.15,9
WH-09,2024-07-26,152,437,437,21.92,14,81.67,10,72.2,1.28,29
WH-14,2024-06-03,135,163,163,16.19,17,87.96,47,97.5,4.17,29
WH-07,2025-08-01,189,220,220,21.67,8,97.52,16,26.9,3.29,14
WH-17,2025-05-08,235,711,711,11.03,12,72.27,18,58.8,2.54,47
WH-07,2025-04-11,233,234,234,20.37,5,87.19,23,49.2,3.09,44
WH-04,2025-06-18,235,479,479,42.5,5,72.71,46,21.1,2.75,7
WH-09,2025-08-06,174,711,711,28.64,1,72.3,73,43.0,1.07,44
WH-02,2025-01-31,220,799,799,33.28,6,96.27,21,85.9,4.99,41
WH-18,2024-12-03,159,477,477,43.6,18,79.82,29,95.2,0.84,27
WH-06,2024-08-22,241,221,221,22.2,7,96.89,14,94.0,1.13,24
WH-14,2026-03-16,196,673,673,35.25,16,94.88,31,0.3,3.96,47
WH-20,2024-05-25,297,366,366,32.85,11,90.77,57,5.3,0.65,43
WH-10,2025-06-14,338,158,158,27.21,5,85.54,46,6.2,4.46,46
WH-04,2025-06-29,357,131,131,14.57,12,77.71,81,40.7,1.33,9
WH-14,2025-11-08,383,143,143,34.79,12,84.27,69,76.4,4.1,9
WH-14,2024-06-28,225,518,518,12.44,16,73.33,38,94.4,4.75,15
WH-12,2026-03-03,241,100,100,34.16,17,79.91,14,64.0,1.94,13
WH-12,2025-02-01,147,408,408,40.91,18,82.38,51,87.5,4.03,48
WH-06,2025-11-01,124,293,293,38.91,2,75.3,55,39.9,4.41,28
WH-05,2025-10-12,190,763,763,21.71,3,87.72,38,3.9,4.83,25
WH-18,2024-09-23,67,589,589,13.7,13,,93,41.5,3.86,16
WH-10,2025-03-31,85,458,458,32.19,18,87.56,32,23.5,1.41,10
WH-08,2025-02-06,282,660,660,25.74,15,80.8,31,54.1,1.76,4
WH-04,2025-03-23,349,227,227,30.45,7,72.23,49,73.1,0.04,37
WH-19,2025-01-13,103,131,131,18.31,18,91.61,38,6.7,4.99,9
WH-05,2024-11-20,63,157,157,10.15,19,87.61,96,34.5,3.99,29
WH-08,2025-03-29,109,510,510,30.53,15,,13,75.9,2.96,13
WH-02,2024-12-04,305,271,271,19.83,15,83.28,53,81.2,2.17,41
WH-18,2025-07-14,223,201,201,16.26,0,,50,34.8,3.82,26
WH-01,2025-10-04,301,151,151,15.05,16,83.72,45,66.9,0.8,4
WH-06,2024-06-08,50,789,789,29.14,19,78.18,38,72.3,3.31,41
WH-11,2026-02-26,321,109,545,28.68,9,78.63,66,84.9,0.64,26
WH-18,2024-09-28,199,469,469,27.87,6,72.15,37,80.1,2.89,41
WH-11,2024-10-28,176,434,434,13.16,16,82.74,32,11.4,1.41,15
WH-18,2026-01-21,323,687,687,20.27,1,85.95,94,1.6,1.64,49
WH-14,2024-08-15,355,703,703,39.86,9,73.78,44,57.6,3.5,27
WH-12,2025-10-19,179,259,259,13.48,11,84.1,94,80.2,4.28,7
WH-13,2025-12-15,196,713,713,38.69,8,92.24,10,42.3,4.35,1
WH-07,2024-12-12,382,447,447,21.63,2,73.67,57,3.6,0.2,37
WH-04,2024-11-06,237,694,694,18.47,4,81.87,47,40.2,3.52,32
WH-04,2025-03-19,153,665,665,41.38,17,78.04,88,75.6,1.81,44
WH-03,2024-09-17,378,609,609,42.79,15,,38,25.2,0.91,16
WH-14,2025-03-08,204,440,440,23.52,3,,99,100.0,1.17,10
WH-02,2025-08-22,128,302,302,35.93,7,94.47,13,79.9,1.23,14
WH-19,2025-03-29,391,672,672,21.67,8,,55,54.8,1.25,8
WH-06,2025-07-20,296,532,532,34.07,17,87.36,74,59.1,2.74,10
WH-11,2024-05-28,330,373,1865,10.63,14,89.54,77,93.2,0.59,15
WH-05,2024-12-17,84,485,485,32.08,4,77.72,13,29.6,3.18,15
WH-19,2025-06-12,194,101,101,38.52,19,77.11,60,21.5,4.24,46
WH-13,2025-12-08,287,531,531,22.76,16,81.14,25,31.0,2.03,39
WH-12,2024-10-28,74,508,508,22.28,12,95.5,66,23.0,2.55,3
WH-04,2025-12-06,105,440,440,42.43,12,90.79,48,93.1,4.84,11
WH-12,2025-07-18,336,438,438,18.02,0,82.77,99,22.2,4.7,39
WH-18,2025-02-22,111,207,207,20.22,18,,76,6.7,4.71,33
WH-13,2025-07-11,394,117,117,23.76,10,97.85,62,87.1,4.13,50
WH-20,2024-08-15,161,635,635,13.24,18,98.0,73,49.1,2.56,17
WH-19,2024-10-17,400,658,658,41.61,5,77.69,92,80.9,2.73,8
WH-15,2025-06-02,299,544,544,33.56,20,92.88,24,63.7,0.05,16
WH-20,2025-05-17,216,704,704,17.07,4,73.97,12,87.1,3.67,11
WH-20,2025-06-21,75,725,725,35.05,2,89.87,13,59.1,2.05,16
WH-12,2025-10-07,272,769,769,39.92,20,72.02,61,76.1,0.21,50
WH-05,2025-12-10,134,600,600,29.19,16,75.78,60,65.3,2.9,1
WH-05,2025-10-26,275,524,524,44.24,7,83.19,73,55.6,2.88,3
WH-18,2024-11-22,62,546,546,18.49,17,84.79,96,16.6,0.42,27
WH-03,2025-02-08,280,685,685,44.03,3,97.53,95,90.8,3.11,6
WH-10,2024-10-26,145,793,793,20.64,12,87.41,80,89.5,4.58,12
WH-14,2025-05-26,89,400,400,44.07,10,91.14,73,40.5,4.18,33
WH-03,2025-02-27,366,501,501,32.24,19,93.88,55,74.6,4.62,39
WH-04,2024-11-30,319,538,538,12.62,6,82.9,81,80.9,0.7,30
WH-17,2024-09-03,270,116,580,32.15,19,71.63,52,38.6,3.55,28
WH-01,2025-01-30,221,334,334,30.18,16,97.78,52,66.5,4.15,42
WH-14,2024-11-06,141,138,138,31.15,9,86.9,41,19.5,2.63,25
WH-12,2025-05-23,275,543,543,18.45,10,82.74,45,71.4,1.09,15
WH-05,2026-01-03,215,732,732,36.75,9,78.48,46,4.9,2.04,30
WH-12,2026-03-13,378,402,402,18.69,1,80.74,16,29.9,3.79,6
WH-08,2025-12-27,354,725,725,38.33,6,89.86,51,2.1,2.41,19
WH-12,2025-09-30,108,397,397,30.22,7,77.54,91,63.8,3.29,39
WH-15,2025-11-29,239,616,616,36.64,6,82.77,46,96.8,1.33,23
WH-02,2026-01-06,397,636,3180,40.19,5,83.87,22,30.8,1.59,49
WH-16,2024-08-21,400,519,519,37.46,19,75.59,71,85.0,4.8,1
WH-05,2026-01-19,315,335,335,14.72,0,84.06,27,95.2,2.91,24
WH-04,2026-01-15,198,695,695,11.62,5,83.25,91,33.5,0.92,47
WH-05,2025-02-12,325,100,100,22.51,10,72.08,38,29.0,3.62,19
WH-03,2025-03-24,209,292,292,39.24,6,80.88,57,84.9,3.65,12
WH-04,2025-05-23,105,236,236,34.45,15,70.16,76,15.9,0.59,12
WH-11,2024-08-31,361,321,321,39.06,3,96.94,38,29.7,3.14,25
WH-15,2024-09-23,354,514,514,40.79,13,90.02,47,22.5,3.49,7
WH-03,2024-12-28,344,663,663,12.67,3,83.1,14,87.6,1.14,22
WH-12,2025-08-31,86,272,272,37.89,15,92.24,79,71.1,0.53,47
WH-03,2026-02-28,132,735,735,35.63,12,85.67,46,80.5,2.29,7
WH-08,2024-09-01,220,428,428,26.14,3,92.62,47,41.4,2.39,5
WH-18,2025-03-30,299,707,707,26.78,6,79.1,73,2.0,1.85,33
WH-07,2025-09-15,353,788,788,43.1,1,87.55,37,55.6,1.28,4
WH-03,2025-10-21,154,480,480,30.85,10,78.98,74,34.7,1.78,2
WH-07,2025-07-20,398,386,386,27.94,15,93.18,64,72.0,2.96,37
WH-20,2025-03-14,235,636,636,16.91,2,80.16,95,80.7,1.58,3
WH-02,2025-12-14,171,652,652,40.43,16,93.42,36,26.9,3.76,49
WH-10,2025-10-18,366,144,144,21.12,12,92.45,94,53.7,2.68,0
WH-04,2026-01-06,256,673,673,22.63,18,78.96,61,6.2,3.6,20
WH-16,2025-10-05,95,196,196,25.42,11,72.08,30,71.9,4.76,35
WH-14,2025-06-17,197,346,346,25.18,7,86.14,18,15.2,2.99,48
WH-20,2025-08-22,303,181,181,21.83,11,76.62,41,67.2,3.06,33
WH-01,2025-06-23,340,300,300,43.33,1,81.4,98,72.1,4.5,10
WH-03,2025-10-14,325,756,756,20.99,16,85.24,93,28.6,4.12,18
WH-03,2024-09-10,169,534,534,12.0,0,91.96,41,87.0,0.44,36
WH-08,2025-06-05,168,144,144,12.69,1,86.32,14,59.4,2.98,3
WH-19,2024-04-16,101,237,237,24.91,6,86.37,62,19.6,4.28,33
WH-14,2024-10-26,225,508,508,21.62,7,84.23,54,41.6,4.31,47
WH-05,2024-07-09,269,354,354,11.98,5,71.89,55,30.0,3.1,33
WH-04,2024-06-24,282,606,606,11.6,15,87.3,56,90.2,2.15,32
WH-07,2024-08-31,398,290,290,40.13,14,70.79,91,43.1,4.82,23
WH-15,2024-06-19,277,334,334,27.36,9,,94,64.5,1.14,35
WH-16,2025-07-26,52,704,704,14.22,11,76.22,44,72.0,0.48,6
WH-17,2024-06-01,268,772,772,12.19,14,90.07,80,89.2,3.75,7
WH-14,2024-09-25,352,119,119,28.03,1,75.49,55,83.3,1.18,17
WH-18,2025-10-31,238,755,755,11.27,19,83.59,83,41.3,1.12,47
WH-06,2026-03-15,58,259,259,24.69,16,89.6,58,25.1,3.68,3
WH-20,2025-06-10,394,471,471,23.53,17,73.98,18,23.6,3.54,22
WH-11,2025-10-31,345,594,594,23.1,14,95.81,26,76.2,3.51,20
WH-05,2025-07-02,372,485,485,17.81,4,84.61,65,28.5,4.48,16
WH-08,2025-06-02,76,317,317,41.53,9,94.47,96,57.2,4.14,44
WH-03,2025-09-21,349,435,435,34.07,19,93.49,78,71.4,1.55,18
WH-03,2024-09-21,218,585,585,24.61,10,72.17,50,72.5,2.35,23
WH-11,2026-02-14,304,457,457,14.87,19,87.76,17,58.0,0.11,11
WH-04,2025-10-17,382,218,218,25.5,0,78.72,66,65.8,4.34,41
WH-13,2024-05-18,129,790,790,41.34,15,80.99,92,65.7,1.83,38
WH-08,2025-03-23,202,363,363,25.42,4,77.91,15,8.5,4.33,35
WH-15,2026-03-03,112,667,667,27.95,1,79.63,37,36.3,4.4,24
WH-05,2026-01-29,157,313,313,17.71,14,87.84,39,37.9,2.05,50
WH-20,2025-04-06,227,181,181,13.28,18,77.11,12,33.9,1.15,1
WH-14,2025-06-06,217,600,600,12.64,8,73.55,37,3.5,3.76,21
WH-16,2025-10-12,260,423,423,25.14,8,83.33,39,22.4,3.1,26
WH-08,2026-03-12,259,410,2050,37.14,8,,98,92.8,4.8,26
WH-13,2024-07-07,361,374,374,22.42,2,86.06,32,41.0,4.83,36
WH-12,2025-08-06,299,367,367,16.01,7,85.62,49,33.3,2.39,2
WH-13,2026-04-03,245,480,480,39.46,4,87.31,60,5.5,3.88,21
WH-18,2025-09-07,69,239,239,14.86,17,96.79,41,61.9,3.13,1
WH-16,2024-04-28,126,536,536,31.58,15,84.33,15,10.5,2.58,28
WH-19,2024-06-18,380,776,776,18.94,7,76.91,70,81.9,4.95,30
WH-11,2025-11-19,172,725,725,40.75,20,80.39,62,84.1,0.3,48
WH-02,2025-09-30,259,411,411,27.21,3,90.62,28,44.2,3.23,35
WH-17,2025-06-26,261,621,621,38.24,11,70.87,60,80.3,2.01,22
WH-17,2025-03-29,396,455,455,40.89,5,77.01,10,38.2,3.27,10
WH-02,2024-08-10,235,309,309,20.78,8,91.41,44,22.7,2.29,20
WH-20,2025-02-18,326,392,392,11.4,16,,48,21.1,0.16,12
WH-02,2025-01-23,304,603,603,26.49,20,97.81,23,14.4,1.93,8
WH-20,2024-12-05,159,503,503,15.04,4,79.5,22,33.5,0.17,13
WH-12,2026-01-08,216,284,284,17.57,0,,15,43.5,3.31,33
WH-11,2025-08-09,136,318,318,31.63,8,88.48,15,11.2,1.29,28
WH-02,2025-01-07,76,313,313,40.93,8,81.78,79,14.5,4.27,3
WH-07,2024-11-23,83,569,569,25.32,15,86.59,26,80.0,1.3,0
WH-20,2024-07-22,292,455,455,23.36,7,90.18,40,51.6,4.98,34
WH-07,2024-11-10,287,602,602,34.23,16,78.07,65,26.0,2.55,3
WH-17,2025-09-02,84,124,124,19.6,0,90.35,17,21.2,0.2,21
