vehicle_id,maintenance_date,maintenance_type,cost,description,mechanic_id,mileage_at_service,next_maintenance_due,service_duration_hours
VEH-031,2024-07-31,oil_change,1133.99,Oil Change - emergency,MECH-13,15584,,14.7
VEH-246,2024-04-20,repair,450.6,Repair - routine,MECH-19,78938,2024-12-22,16.3
VEH-258,2025-04-20,brake_service,256.29,Brake Service - scheduled,MECH-2,56115,2026-01-28,17.5
VEH-134,2024-05-19,replacement,179.13,Replacement - preventive,MECH-6,47356,2025-01-13,1.3
VEH-248,2024-12-09,replacement,238.23,Replacement - routine,MECH-7,43643,2025-08-26,17.4
VEH-200,2025-05-22,general_check,937.25,,MECH-19,142946,2026-04-17,3.0
VEH-219,2026-01-19,tire_rotation,110.7,Tire Rotation - scheduled,MECH-16,191089,2026-08-13,6.4
VEH-024,2025-07-26,general_check,1603.65,General Check - routine,MECH-12,102108,2025-12-18,2.0
VEH-135,2025-12-14,inspection,89.96,Inspection - preventive,MECH-16,79246,2026-07-22,17.1
VEH-178,2025-03-19,general_check,906.61,General Check - emergency,MECH-7,32674,2026-01-05,22.0
VEH-081,2025-08-21,inspection,1514.66,Inspection - scheduled,MECH-11,31627,2025-11-15,9.7
VEH-267,2024-04-18,inspection,232.38,Inspection - scheduled,MECH-5,107392,2024-08-25,9.1
VEH-076,2025-01-19,replacement,1017.25,Replacement - routine,MECH-7,26623,2025-11-28,12.8
VEH-279,2025-09-01,replacement,1726.81,Replacement - emergency,MECH-6,187121,2026-08-19,7.2
VEH-118,2024-06-26,replacement,880.48,Replacement - scheduled,MECH-19,140950,,22.1
VEH-228,2025-02-20,brake_service,253.24,Brake Service - scheduled,MECH-11,66128,2025-08-07,19.0
VEH-210,2025-09-03,repair,59.3,Repair - routine,MECH-20,145450,2026-07-11,23.0
VEH-188,2025-08-30,replacement,848.36,Replacement - scheduled,MECH-20,125936,2025-10-26,6.3
VEH-032,2024-12-03,repair,972.93,Repair - routine,MECH-2,96056,2025-10-10,22.7
VEH-072,2024-08-04,replacement,1724.86,Replacement - emergency,MECH-19,60646,2024-09-12,8.2
VEH-012,2026-01-07,inspection,1864.91,Inspection - emergency,MECH-10,159242,2026-08-02,19.1
VEH-158,2024-04-22,inspection,1177.38,Inspection - preventive,MECH-9,35059,2025-01-12,22.5
VEH-244,2024-06-16,tire_rotation,1992.9,Tire Rotation - emergency,MECH-10,24632,2024-11-19,21.6
VEH-188,2025-12-28,replacement,1922.4,Replacement - preventive,MECH-4,196532,2026-06-11,2.8
VEH-002,2025-01-07,brake_service,498.57,Brake Service - emergency,MECH-8,13206,2025-11-26,15.8
VEH-250,2025-07-10,replacement,1724.31,Replacement - emergency,MECH-12,61532,2026-01-15,18.2
VEH-249,2024-04-17,general_check,1344.36,General Check - routine,MECH-15,73514,2024-12-15,17.9
VEH-061,2024-08-11,inspection,1574.08,Inspection - scheduled,MECH-13,44773,2025-05-22,21.4
VEH-125,2025-05-17,replacement,451.24,Replacement - preventive,MECH-11,78651,2025-10-03,19.0
VEH-132,2025-02-06,tire_rotation,373.2,Tire Rotation - emergency,MECH-3,198912,2025-10-26,9.2
VEH-113,2025-01-24,general_check,350.46,General Check - emergency,MECH-18,74771,2025-03-31,22.5
VEH-261,2025-11-14,inspection,1414.24,Inspection - routine,MECH-9,102300,2026-07-16,4.4
VEH-077,2025-12-13,brake_service,1927.14,Brake Service - preventive,MECH-10,168258,2026-11-25,22.0
VEH-017,2024-08-07,inspection,635.3,Inspection - emergency,MECH-18,82423,2024-11-25,23.6
VEH-203,2025-01-08,oil_change,981.12,Oil Change - scheduled,MECH-18,113731,2025-10-07,8.3
VEH-249,2024-10-25,replacement,237.58,Replacement - scheduled,MECH-12,24500,2025-10-14,1.4
VEH-092,2024-04-24,inspection,1234.75,Inspection - emergency,MECH-9,94793,,6.4
VEH-264,2025-05-28,brake_service,1413.26,Brake Service - routine,MECH-7,102236,,9.4
VEH-292,2025-02-10,general_check,1277.88,General Check - scheduled,MECH-11,146881,2025-09-19,18.4
VEH-172,2026-03-02,oil_change,1916.17,Oil Change - preventive,MECH-12,80274,2026-06-08,3.5
VEH-079,2024-05-14,general_check,976.7,,MECH-9,37090,2024-09-28,4.9
VEH-043,2026-03-13,brake_service,1649.21,Brake Service - scheduled,MECH-3,188362,2026-12-27,6.7
VEH-080,2024-08-29,general_check,576.22,General Check - scheduled,MECH-16,147547,2024-11-07,20.7
VEH-257,2025-06-30,inspection,1916.61,Inspection - scheduled,MECH-12,117637,2026-05-08,21.6
VEH-097,2025-03-10,general_check,1498.79,General Check - routine,MECH-5,138847,2026-03-06,23.0
VEH-017,2025-07-10,general_check,1617.38,General Check - routine,MECH-12,64227,2026-04-21,12.3
VEH-086,2025-03-02,inspection,1009.75,Inspection - routine,MECH-7,175911,2025-04-16,7.3
VEH-216,2025-07-14,inspection,432.83,Inspection - scheduled,MECH-7,90972,2026-02-12,6.8
VEH-193,2026-02-13,brake_service,1836.55,Brake Service - routine,MECH-14,52961,,4.0
VEH-093,2024-10-04,general_check,107.0,General Check - scheduled,MECH-7,196184,2025-01-15,3.2
VEH-154,2025-08-05,oil_change,602.59,Oil Change - preventive,MECH-8,181535,2025-12-30,19.2
VEH-146,2026-02-02,repair,1310.1,Repair - preventive,MECH-12,49549,2026-07-01,23.0
VEH-151,2024-09-21,tire_rotation,264.04,Tire Rotation - preventive,MECH-6,159020,2025-06-06,23.0
VEH-034,2025-09-10,replacement,85.95,Replacement - routine,MECH-14,143691,2026-01-13,18.6
VEH-172,2025-06-12,general_check,929.49,General Check - routine,MECH-3,124533,2025-10-08,14.5
VEH-201,2024-10-12,brake_service,1870.23,Brake Service - preventive,MECH-12,182912,2025-01-30,17.5
VEH-210,2025-03-29,inspection,1598.87,Inspection - scheduled,MECH-11,82406,2025-09-29,10.1
VEH-053,2025-04-04,oil_change,1962.91,Oil Change - emergency,MECH-16,20395,2026-01-03,1.9
VEH-210,2026-02-19,brake_service,1871.29,Brake Service - emergency,MECH-20,24283,2026-12-21,14.2
VEH-097,2025-06-10,repair,679.59,Repair - scheduled,MECH-14,140724,2026-02-18,11.7
VEH-229,2025-12-27,repair,1495.16,Repair - routine,MECH-4,154830,2026-05-30,11.0
VEH-253,2025-07-03,inspection,519.2,Inspection - routine,MECH-7,179797,2026-03-06,15.2
VEH-161,2025-02-07,brake_service,1108.44,Brake Service - routine,MECH-4,156788,2025-05-03,3.7
VEH-280,2025-11-11,tire_rotation,241.27,Tire Rotation - routine,MECH-5,110165,2026-02-11,1.2
VEH-107,2024-10-13,brake_service,1284.73,Brake Service - emergency,MECH-4,128584,2025-02-20,6.0
VEH-185,2024-09-04,general_check,1863.14,General Check - emergency,MECH-1,70176,2024-12-07,2.2
VEH-275,2025-04-16,general_check,1883.87,General Check - routine,MECH-10,51214,2025-09-02,4.8
VEH-069,2025-06-11,repair,1352.5,Repair - preventive,MECH-19,60539,2026-04-26,23.8
VEH-146,2025-10-20,brake_service,1798.69,Brake Service - routine,MECH-10,74472,2026-08-26,12.7
VEH-148,2025-10-27,inspection,1816.41,Inspection - routine,MECH-13,70119,2026-05-22,11.5
VEH-001,2024-05-03,oil_change,932.33,Oil Change - preventive,MECH-8,131153,2024-11-04,4.9
VEH-062,2024-06-17,brake_service,197.75,Brake Service - emergency,MECH-5,53247,2024-10-05,15.0
VEH-274,2024-04-21,oil_change,385.63,Oil Change - preventive,MECH-3,194026,2024-06-26,12.0
VEH-022,2024-04-14,general_check,351.44,General Check - routine,MECH-5,78421,,13.9
VEH-029,2024-09-19,tire_rotation,1991.05,Tire Rotation - emergency,MECH-2,87117,2025-06-09,8.5
VEH-113,2024-10-16,oil_change,55.52,Oil Change - preventive,MECH-5,138965,2025-09-13,15.2
VEH-160,2024-05-18,general_check,1436.18,General Check - preventive,MECH-18,126396,2025-03-29,16.2
VEH-070,2025-02-12,oil_change,892.37,Oil Change - preventive,MECH-4,198882,2025-10-03,10.3
VEH-273,2025-12-12,replacement,402.13,Replacement - routine,MECH-14,54095,2026-01-15,8.6
VEH-273,2025-06-27,general_check,395.19,General Check - scheduled,MECH-12,72619,2026-02-10,18.8
VEH-071,2025-05-04,brake_service,1299.27,Brake Service - scheduled,MECH-16,150031,2025-09-27,18.7
VEH-078,2024-12-10,repair,1171.6,Repair - routine,MECH-11,70200,2025-05-17,8.6
VEH-226,2024-09-25,repair,1862.56,Repair - routine,MECH-20,76400,2024-11-20,14.1
VEH-184,2025-12-07,replacement,1306.2,Replacement - emergency,MECH-10,31742,2026-07-24,4.6
VEH-063,2025-11-24,general_check,1223.35,General Check - preventive,MECH-13,61506,2026-09-01,23.5
VEH-056,2025-05-26,repair,1109.41,Repair - scheduled,MECH-11,61401,2026-05-10,10.6
VEH-015,2025-10-20,brake_service,1827.6,Brake Service - scheduled,MECH-17,194914,2026-04-08,18.2
VEH-105,2025-03-13,brake_service,235.7,Brake Service - preventive,MECH-17,37874,2026-01-08,12.3
VEH-180,2024-08-16,tire_rotation,748.91,Tire Rotation - emergency,MECH-8,109040,2025-06-17,3.9
VEH-154,2024-09-26,replacement,1051.35,Replacement - preventive,MECH-17,105375,,18.9
VEH-243,2024-10-25,tire_rotation,1238.1,Tire Rotation - scheduled,MECH-5,155666,2025-10-04,13.3
VEH-272,2024-05-26,repair,600.46,Repair - preventive,MECH-8,98757,2025-01-10,23.4
VEH-088,2025-11-16,replacement,524.27,Replacement - scheduled,MECH-11,71084,2026-07-28,17.3
VEH-085,2025-11-04,replacement,858.68,Replacement - scheduled,MECH-14,171259,2026-04-13,11.6
VEH-267,2025-06-27,brake_service,1003.25,Brake Service - routine,MECH-10,135381,2025-09-24,18.8
VEH-201,2025-09-13,tire_rotation,858.14,Tire Rotation - emergency,MECH-16,62321,2025-10-25,18.2
VEH-263,2026-01-09,repair,1593.09,Repair - preventive,MECH-18,197211,2026-07-03,23.2
VEH-140,2024-11-21,replacement,1893.57,Replacement - emergency,MECH-20,16675,2025-11-09,12.5
VEH-113,2025-05-24,inspection,1581.79,Inspection - scheduled,MECH-18,189448,2026-01-08,1.7
VEH-271,2025-02-13,oil_change,389.54,Oil Change - routine,MECH-8,143353,2025-07-20,14.6
VEH-192,2025-09-26,brake_service,1128.08,Brake Service - routine,MECH-12,171451,2025-10-27,8.7
VEH-170,2025-09-06,brake_service,465.56,Brake Service - routine,MECH-18,199531,2026-08-05,3.7
VEH-098,2024-09-01,inspection,965.45,Inspection - scheduled,MECH-18,138348,,12.9
VEH-128,2024-08-04,repair,987.21,Repair - emergency,MECH-19,62143,2024-10-28,19.6
VEH-242,2025-09-01,general_check,421.97,General Check - routine,MECH-12,101088,2026-05-06,5.0
VEH-280,2024-05-13,tire_rotation,525.55,Tire Rotation - emergency,MECH-1,139643,,4.7
VEH-112,2025-03-20,brake_service,115.45,Brake Service - scheduled,MECH-15,84343,2025-08-07,16.3
VEH-062,2026-02-15,replacement,937.58,Replacement - preventive,MECH-15,173454,2026-08-11,5.0
VEH-156,2024-06-28,tire_rotation,764.77,Tire Rotation - routine,MECH-13,12870,2025-02-26,22.3
VEH-218,2026-02-10,brake_service,205.89,Brake Service - preventive,MECH-7,10682,2026-08-19,21.6
VEH-094,2025-01-07,replacement,1338.45,Replacement - routine,MECH-11,137695,2025-03-01,23.8
VEH-284,2026-02-22,inspection,966.62,Inspection - preventive,MECH-20,55853,2026-07-29,23.8
VEH-219,2025-12-19,replacement,994.02,Replacement - emergency,MECH-16,99775,,21.2
VEH-121,2025-07-25,oil_change,587.03,Oil Change - emergency,MECH-13,30392,2025-11-16,7.9
VEH-226,2024-12-11,replacement,1913.21,Replacement - preventive,MECH-14,157068,2025-08-04,15.7
VEH-021,2025-03-28,inspection,460.91,Inspection - preventive,MECH-4,87122,2025-08-20,1.4
VEH-258,2024-10-30,tire_rotation,514.89,,MECH-10,137402,2025-07-13,7.3
VEH-141,2026-01-24,replacement,1257.69,Replacement - emergency,MECH-7,138396,2027-01-01,22.6
VEH-067,2024-05-23,brake_service,56.36,Brake Service - emergency,MECH-1,102001,2025-01-03,18.8
VEH-110,2024-06-12,replacement,1578.6,Replacement - scheduled,MECH-1,75210,2024-07-29,3.0
VEH-240,2024-09-19,tire_rotation,1958.72,Tire Rotation - scheduled,MECH-15,123749,2024-11-03,12.4
VEH-172,2025-12-13,repair,530.93,Repair - emergency,MECH-5,15479,2026-08-04,17.4
VEH-204,2024-04-13,brake_service,1007.49,Brake Service - routine,MECH-2,112559,2024-07-21,2.1
VEH-031,2024-12-09,general_check,1814.64,General Check - routine,MECH-6,27172,2025-04-25,21.7
VEH-198,2024-10-28,brake_service,1781.55,Brake Service - scheduled,MECH-14,32661,2025-01-18,2.7
VEH-144,2025-01-28,tire_rotation,1689.33,Tire Rotation - routine,MECH-4,80424,2025-03-26,4.0
VEH-206,2024-07-13,tire_rotation,886.2,Tire Rotation - scheduled,MECH-14,90902,2024-09-16,6.9
VEH-049,2024-07-24,replacement,142.48,Replacement - emergency,MECH-9,176750,2025-03-11,19.2
VEH-272,2025-10-17,tire_rotation,1209.05,Tire Rotation - routine,MECH-13,151355,2025-12-14,22.0
VEH-294,2024-12-08,general_check,1399.92,General Check - emergency,MECH-9,47886,2025-05-10,12.1
VEH-283,2024-11-21,general_check,1088.55,General Check - scheduled,MECH-4,160983,2025-09-09,1.9
VEH-165,2024-08-07,brake_service,1475.83,Brake Service - scheduled,MECH-18,10127,2024-10-19,18.4
VEH-295,2025-01-10,inspection,1518.17,Inspection - scheduled,MECH-13,104678,2025-03-12,16.8
VEH-032,2025-12-07,inspection,1485.81,Inspection - preventive,MECH-19,21632,2026-02-26,22.0
VEH-155,2025-01-16,tire_rotation,1666.27,,MECH-7,62987,2025-07-19,15.2
VEH-190,2025-06-04,replacement,148.72,Replacement - emergency,MECH-3,72984,,22.9
VEH-004,2026-03-07,oil_change,1998.77,Oil Change - routine,MECH-10,43172,2026-12-15,7.4
VEH-086,2026-04-09,replacement,354.22,Replacement - scheduled,MECH-11,158708,2026-11-24,15.1
VEH-229,2026-01-22,oil_change,882.71,Oil Change - routine,MECH-4,87125,2026-11-18,5.7
VEH-056,2025-08-17,tire_rotation,1334.74,Tire Rotation - preventive,MECH-8,34269,2026-01-20,4.5
VEH-290,2025-04-24,oil_change,311.75,Oil Change - preventive,MECH-20,49615,2025-06-05,22.1
VEH-272,2025-09-12,replacement,1961.09,Replacement - emergency,MECH-14,24465,2026-05-13,14.7
VEH-190,2026-02-13,general_check,1728.78,General Check - emergency,MECH-8,93888,2027-01-13,9.5
VEH-173,2025-08-03,replacement,1113.86,Replacement - emergency,MECH-16,44140,2026-01-15,2.1
VEH-132,2024-09-29,brake_service,237.32,Brake Service - preventive,MECH-11,174784,2025-04-08,3.2
VEH-035,2024-05-01,inspection,1754.05,Inspection - scheduled,MECH-1,181760,2024-11-17,9.2
VEH-153,2025-12-19,inspection,363.74,Inspection - routine,MECH-19,129601,2026-05-12,11.0
VEH-130,2024-11-16,replacement,1847.18,Replacement - emergency,MECH-12,109556,2025-01-06,7.6
VEH-122,2025-07-10,brake_service,374.18,Brake Service - scheduled,MECH-17,79886,2025-09-05,19.1
VEH-169,2025-04-30,brake_service,1180.43,Brake Service - routine,MECH-4,115647,2025-06-26,18.1
VEH-067,2025-07-20,oil_change,1053.73,Oil Change - scheduled,MECH-13,185488,2025-11-13,12.9
VEH-214,2025-05-11,general_check,420.94,General Check - preventive,MECH-13,77738,2025-11-19,7.9
VEH-253,2024-04-14,repair,813.29,Repair - scheduled,MECH-1,101380,2025-01-31,10.8
VEH-040,2025-05-29,tire_rotation,669.44,Tire Rotation - routine,MECH-13,51814,2026-01-16,21.5
VEH-164,2026-02-06,inspection,1026.22,Inspection - routine,MECH-3,14717,2026-03-12,21.2
VEH-011,2024-09-09,replacement,224.91,Replacement - routine,MECH-9,78540,2025-06-01,23.8
VEH-141,2025-02-11,inspection,550.93,Inspection - scheduled,MECH-14,24184,2025-05-27,21.8
VEH-150,2025-08-01,replacement,1864.95,Replacement - preventive,MECH-12,159251,,5.0
VEH-199,2025-03-30,replacement,56.72,Replacement - routine,MECH-11,46455,2026-02-15,3.5
VEH-194,2024-05-29,oil_change,1374.92,Oil Change - routine,MECH-7,135966,2024-11-25,14.1
VEH-039,2024-09-14,brake_service,1348.47,Brake Service - preventive,MECH-11,24260,2025-04-11,7.6
VEH-013,2025-03-30,replacement,314.08,Replacement - emergency,MECH-1,141523,2025-07-23,23.6
VEH-177,2024-09-28,replacement,1465.09,Replacement - routine,MECH-10,33273,2025-09-18,23.9
VEH-220,2026-01-19,repair,1700.88,Repair - scheduled,MECH-6,71966,2026-04-23,17.4
VEH-122,2025-09-16,general_check,240.47,,MECH-16,199864,2026-02-19,5.5
VEH-203,2025-04-23,tire_rotation,1359.99,Tire Rotation - emergency,MECH-19,136562,,22.6
VEH-200,2024-10-30,oil_change,926.77,Oil Change - routine,MECH-5,157261,2025-02-23,14.0
VEH-181,2024-06-10,tire_rotation,890.21,Tire Rotation - routine,MECH-5,193922,2024-08-09,4.7
VEH-228,2025-10-06,brake_service,296.65,Brake Service - emergency,MECH-8,94494,,22.5
VEH-075,2025-04-27,inspection,403.58,Inspection - routine,MECH-15,146432,2025-06-23,3.5
VEH-090,2025-07-01,brake_service,1925.96,Brake Service - scheduled,MECH-17,79147,2026-03-19,7.4
VEH-009,2025-12-15,replacement,1928.05,Replacement - preventive,MECH-9,130213,2026-07-19,12.6
VEH-061,2026-02-17,oil_change,1268.36,Oil Change - emergency,MECH-10,61525,2026-03-27,23.4
VEH-282,2024-12-19,oil_change,975.02,Oil Change - emergency,MECH-6,50718,2025-07-18,1.0
VEH-021,2024-08-31,tire_rotation,512.65,Tire Rotation - preventive,MECH-15,174547,2025-07-19,3.9
VEH-108,2024-08-21,general_check,1087.65,General Check - emergency,MECH-1,185108,,3.6
VEH-057,2024-05-21,repair,87.89,Repair - preventive,MECH-12,104658,2024-12-17,23.4
VEH-047,2025-10-07,brake_service,1965.22,Brake Service - routine,MECH-15,146298,2026-03-28,5.6
VEH-200,2024-07-07,replacement,1563.09,Replacement - scheduled,MECH-11,72958,2025-04-19,16.9
VEH-048,2024-10-14,inspection,1601.98,Inspection - preventive,MECH-19,47047,2025-01-16,22.7
VEH-271,2025-11-03,tire_rotation,660.13,Tire Rotation - scheduled,MECH-10,135327,2026-01-24,16.2
VEH-207,2024-05-11,inspection,1723.54,Inspection - preventive,MECH-16,146083,2024-12-29,1.4
VEH-140,2025-11-26,tire_rotation,1196.84,Tire Rotation - emergency,MECH-17,67022,2026-11-12,18.4
VEH-197,2024-09-06,general_check,1906.9,General Check - preventive,MECH-4,106193,2025-05-23,7.1
VEH-204,2024-10-05,general_check,1056.39,General Check - preventive,MECH-15,144006,2025-02-28,9.7
VEH-066,2025-06-13,brake_service,1525.17,Brake Service - routine,MECH-16,50769,2026-04-28,5.3
VEH-165,2025-01-28,inspection,765.65,Inspection - routine,MECH-10,142450,2025-11-24,22.0
VEH-295,2026-01-10,general_check,370.87,General Check - preventive,MECH-2,39626,2026-10-04,13.6
VEH-106,2024-12-27,tire_rotation,162.08,Tire Rotation - routine,MECH-9,52933,2025-04-13,1.1
VEH-082,2024-10-26,brake_service,629.79,Brake Service - scheduled,MECH-16,165705,2025-03-16,4.9
VEH-098,2025-05-16,replacement,559.09,Replacement - scheduled,MECH-3,169514,2025-09-02,6.0
VEH-115,2024-11-27,inspection,287.53,Inspection - preventive,MECH-12,170136,2025-07-01,8.5
VEH-156,2024-06-26,oil_change,1731.99,Oil Change - scheduled,MECH-3,57256,2024-10-28,13.6
VEH-201,2024-07-18,inspection,1552.19,Inspection - scheduled,MECH-19,139087,2025-02-16,22.5
VEH-275,2025-01-07,repair,280.71,Repair - routine,MECH-4,24038,2025-04-19,14.7
VEH-294,2025-12-29,brake_service,330.72,Brake Service - emergency,MECH-9,156251,2026-07-25,9.5
VEH-097,2025-11-01,tire_rotation,1888.5,Tire Rotation - scheduled,MECH-1,169180,2026-02-27,17.3
VEH-195,2024-11-27,brake_service,1118.49,Brake Service - routine,MECH-9,74302,2025-02-19,23.3
VEH-213,2024-09-26,repair,910.8,Repair - scheduled,MECH-11,112799,2024-12-07,19.8
VEH-038,2025-04-26,general_check,977.75,General Check - routine,MECH-20,119370,2025-06-21,22.2
VEH-002,2025-06-30,inspection,582.56,Inspection - scheduled,MECH-15,193085,2026-03-23,3.1
VEH-030,2025-09-28,tire_rotation,967.49,Tire Rotation - preventive,MECH-16,119610,2025-11-12,1.3
VEH-042,2026-02-22,replacement,981.06,Replacement - emergency,MECH-11,171803,2026-07-26,8.5
VEH-170,2024-07-06,oil_change,1077.64,Oil Change - preventive,MECH-5,54240,2025-01-07,21.2
VEH-111,2025-02-12,brake_service,1802.16,Brake Service - preventive,MECH-3,130982,2025-05-17,7.8
VEH-114,2026-03-10,tire_rotation,608.18,Tire Rotation - scheduled,MECH-17,117177,2026-07-24,7.6
VEH-224,2025-07-08,tire_rotation,838.49,Tire Rotation - emergency,MECH-9,61557,2025-11-07,2.6
VEH-296,2026-04-02,replacement,329.57,Replacement - scheduled,MECH-2,117965,2026-12-25,24.0
VEH-115,2024-08-28,replacement,1868.31,Replacement - preventive,MECH-9,59339,2025-02-14,22.9
VEH-299,2025-06-27,inspection,73.07,Inspection - preventive,MECH-3,36930,2025-10-10,17.8
VEH-038,2025-11-10,general_check,1476.99,General Check - routine,MECH-15,36849,2026-02-17,15.0
VEH-123,2026-03-10,replacement,467.18,Replacement - routine,MECH-9,188795,2026-10-17,15.1
VEH-175,2025-08-17,oil_change,918.1,Oil Change - emergency,MECH-18,116991,2025-10-23,7.4
VEH-134,2026-04-09,inspection,1182.05,Inspection - preventive,MECH-7,55261,,9.1
VEH-089,2024-11-28,oil_change,713.86,Oil Change - preventive,MECH-11,165990,,5.0
VEH-157,2026-04-05,tire_rotation,1413.99,Tire Rotation - scheduled,MECH-9,197557,2027-03-12,14.7
VEH-201,2024-12-07,brake_service,763.52,Brake Service - scheduled,MECH-8,36322,2025-04-24,3.8
VEH-139,2025-06-24,general_check,311.6,General Check - preventive,MECH-17,105251,2026-04-05,22.2
VEH-045,2025-03-13,brake_service,376.74,Brake Service - preventive,MECH-1,178748,2025-07-24,16.7
VEH-099,2026-03-26,brake_service,1324.64,Brake Service - emergency,MECH-12,162726,2026-05-31,14.6
VEH-297,2025-07-02,repair,830.87,Repair - preventive,MECH-11,147210,2026-03-10,17.2
VEH-013,2025-06-07,inspection,200.65,Inspection - preventive,MECH-4,153445,2025-10-10,5.8
VEH-032,2025-05-07,general_check,1075.07,General Check - preventive,MECH-19,168635,2026-01-11,11.6
VEH-267,2025-04-13,replacement,1631.77,Replacement - routine,MECH-1,38083,,6.1
VEH-241,2025-12-14,general_check,1008.58,General Check - preventive,MECH-15,92220,2026-08-06,5.7
VEH-073,2024-08-20,inspection,1228.68,Inspection - routine,MECH-13,107093,2025-01-07,12.0
