date,location,fuel_type,price_per_liter,station_brand
2026-03-24,Stuttgart,petrol,1.323,Total
2024-09-12,Stuttgart,e5,1.467,EDEKA
2025-11-03,Munich,petrol,1.523,Shell
2024-04-18,Dortmund,petrol,2.156,BP
2024-06-17,Leipzig,e10,2.191,EDEKA
2024-07-05,Munich,electric,0.257,EDEKA
2025-08-15,Dusseldorf,petrol,1.488,Total
2024-08-11,Hamburg,e5,1.701,BP
2025-06-11,Dusseldorf,petrol,2.012,Rewe
2026-02-09,Stuttgart,petrol,1.453,Rewe
2025-04-09,Munich,electric,0.355,Shell
2025-08-30,Stuttgart,e10,1.276,Total
2024-12-29,Munich,electric,0.231,Aral
2025-08-07,Hamburg,diesel,1.356,Total
2026-03-07,Munich,diesel,1.643,Total
2025-09-28,Dortmund,e10,1.388,Total
2025-02-18,Stuttgart,e5,1.864,EDEKA
2025-08-27,Frankfurt,e10,1.307,Total
2025-04-21,Dresden,e10,1.261,BP
2025-01-27,Dortmund,e10,1.43,Shell
2024-07-14,Hamburg,e5,1.744,Aral
2025-05-28,Leipzig,e10,1.329,BP
2025-01-09,Dresden,petrol,1.957,Shell
2025-11-18,Dortmund,e10,1.377,EDEKA
2025-10-25,Munich,electric,0.373,Aral
2025-05-11,Leipzig,petrol,1.343,Aral
2024-09-19,Dresden,e10,1.966,BP
2024-08-23,Dusseldorf,petrol,2.133,Aral
2025-05-08,Berlin,e5,1.403,Total
2025-12-19,Leipzig,electric,0.375,Aral
2025-11-01,Leipzig,e10,1.355,Shell
2024-10-05,Frankfurt,e10,2.063,Aral
2026-02-22,Dresden,e5,1.439,EDEKA
2025-11-03,Dresden,e10,1.79,Shell
2025-10-08,Cologne,e10,1.419,Total
2024-05-03,Munich,e5,1.213,Aral
2025-11-16,Dusseldorf,petrol,2.041,Total
2024-08-28,Dusseldorf,diesel,1.713,Shell
2026-03-20,Dresden,electric,0.312,EDEKA
2025-06-17,Hamburg,diesel,1.478,Rewe
2024-06-14,Munich,e5,1.763,Shell
2026-02-01,Berlin,e5,1.473,EDEKA
2025-04-06,Dortmund,diesel,1.596,Rewe
2025-08-06,Leipzig,e10,1.908,Total
2024-11-14,Frankfurt,petrol,2.175,Rewe
2025-12-19,Dortmund,e5,1.783,EDEKA
2024-05-21,Leipzig,petrol,1.715,Shell
2025-09-06,Dortmund,diesel,1.876,Aral
2025-11-18,Dortmund,diesel,1.306,Shell
2025-12-13,Berlin,petrol,1.434,Total
2025-12-26,Dresden,petrol,1.455,Total
2025-10-26,Munich,e10,2.075,Total
2025-12-17,Dortmund,electric,0.379,Total
2025-06-08,Frankfurt,e5,1.998,Total
2024-12-02,Leipzig,e5,1.265,EDEKA
2025-04-10,Cologne,diesel,1.903,EDEKA
2025-03-20,Hamburg,petrol,1.964,Aral
2025-02-20,Dresden,diesel,1.621,Aral
2025-10-20,Leipzig,diesel,1.778,Aral
2025-01-02,Dortmund,e5,2.033,Shell
2025-10-07,Stuttgart,e5,2.151,EDEKA
2025-02-15,Hamburg,electric,0.217,Aral
2026-02-17,Leipzig,e10,1.771,EDEKA
2026-01-09,Dortmund,e10,1.32,Shell
2025-05-03,Munich,electric,0.289,BP
2024-06-01,Leipzig,e10,1.806,Shell
2024-09-10,Dresden,diesel,1.582,Total
2026-01-31,Munich,diesel,2.156,Aral
2024-11-16,Cologne,electric,0.433,EDEKA
2025-03-07,Leipzig,e5,1.701,Shell
2024-11-01,Hamburg,petrol,1.911,BP
2024-05-31,Cologne,e5,2.197,Rewe
2025-07-08,Leipzig,electric,0.237,Shell
2025-06-17,Hamburg,e10,2.128,Shell
2025-08-15,Munich,e5,1.768,Total
2025-04-25,Cologne,e10,2.18,BP
2026-01-29,Dusseldorf,e10,2.068,Total
2024-11-03,Stuttgart,diesel,1.724,Rewe
2024-05-21,Cologne,electric,0.407,BP
2024-11-15,Hamburg,diesel,1.655,Rewe
2024-10-15,Frankfurt,petrol,1.769,Aral
2026-01-09,Dortmund,e10,1.584,Aral
2025-02-15,Frankfurt,electric,0.246,Rewe
2024-07-17,Hamburg,e10,1.335,Rewe
2024-08-05,Munich,e5,1.458,BP
2024-10-14,Frankfurt,petrol,2.032,Aral
2025-02-18,Leipzig,electric,0.483,Total
2025-05-20,Dusseldorf,petrol,1.887,Rewe
2026-04-03,Stuttgart,diesel,1.688,Rewe
2024-12-09,Berlin,diesel,2.039,Shell
2024-12-03,Dusseldorf,e10,1.569,Aral
2025-01-09,Berlin,e5,1.495,Aral
2025-06-28,Dusseldorf,diesel,1.509,BP
2025-12-11,Leipzig,electric,0.352,EDEKA
2025-03-27,Munich,diesel,2.059,BP
2026-02-14,Hamburg,electric,0.374,Total
2026-02-17,Frankfurt,diesel,1.581,EDEKA
2025-05-20,Frankfurt,e10,1.942,Rewe
2024-06-11,Leipzig,e5,1.206,EDEKA
2025-04-12,Munich,electric,0.423,Rewe
2025-03-07,Berlin,petrol,1.671,Rewe
2025-05-19,Stuttgart,petrol,2.171,Shell
2025-09-12,Dusseldorf,e10,1.789,Total
2025-06-03,Hamburg,e10,2.122,EDEKA
2025-03-22,Dresden,e10,1.425,Total
2024-05-22,Cologne,diesel,5.961,Total
2024-05-25,Hamburg,e10,2.028,Shell
2024-07-05,Munich,e10,1.842,BP
2024-11-15,Stuttgart,electric,0.419,Aral
2024-07-13,Stuttgart,e5,1.699,BP
2025-05-30,Stuttgart,e10,1.614,Rewe
2025-02-25,Berlin,diesel,1.403,EDEKA
2025-03-30,Munich,electric,0.477,EDEKA
2025-10-29,Cologne,e5,2.096,BP
2025-07-23,Dresden,e10,1.407,Total
2025-02-10,Leipzig,e5,1.693,Total
2024-05-11,Berlin,electric,0.294,Shell
2024-04-23,Leipzig,diesel,1.241,Aral
2025-08-01,Hamburg,e10,1.869,Aral
2025-06-04,Dusseldorf,electric,0.401,Shell
2024-06-19,Dortmund,e10,1.782,Aral
2025-08-29,Berlin,diesel,1.553,BP
2025-03-23,Cologne,electric,0.38,EDEKA
2026-03-05,Dusseldorf,e10,1.924,Shell
2025-10-31,Munich,petrol,1.297,Shell
2025-08-03,Dusseldorf,petrol,1.452,Rewe
2025-11-20,Dortmund,electric,0.438,Total
2025-03-05,Frankfurt,electric,0.429,Shell
2025-04-16,Leipzig,e5,1.514,Shell
2025-09-07,Dortmund,e10,2.105,Shell
2025-08-31,Dortmund,diesel,1.807,Rewe
2024-05-02,Munich,e5,1.52,Shell
2025-11-01,Berlin,e5,1.771,Total
2025-07-03,Cologne,petrol,1.905,EDEKA
2025-12-16,Hamburg,diesel,1.423,Total
2025-07-19,Berlin,electric,0.457,Aral
2025-11-13,Munich,electric,0.325,Total
2024-06-21,Cologne,e5,1.989,Total
2025-03-01,Stuttgart,diesel,1.335,Shell
2024-05-10,Stuttgart,petrol,1.854,Total
2026-03-22,Cologne,electric,0.491,Total
2024-09-05,Stuttgart,electric,0.356,Total
2025-02-17,Dortmund,petrol,1.349,BP
2026-03-13,Munich,petrol,2.005,Total
2025-08-26,Hamburg,e10,1.967,Shell
2026-03-01,Hamburg,e5,1.917,BP
2026-03-11,Stuttgart,diesel,1.615,EDEKA
2024-09-19,Hamburg,e5,1.734,BP
2025-11-21,Hamburg,e10,1.642,Rewe
2025-11-21,Munich,electric,0.217,BP
2024-08-14,Cologne,e5,1.634,Rewe
2025-10-21,Dusseldorf,electric,0.243,Shell
2024-06-08,Dresden,diesel,2.076,EDEKA
2025-10-20,Leipzig,diesel,1.604,Total
2025-08-19,Berlin,e10,1.625,Rewe
2025-09-04,Dortmund,petrol,1.637,BP
2024-07-04,Leipzig,petrol,1.908,Aral
2025-10-30,Dortmund,e5,2.189,Aral
2025-10-23,Dortmund,e5,1.87,Aral
2025-04-25,Dusseldorf,diesel,1.691,Shell
2025-06-20,Stuttgart,petrol,1.29,Shell
2025-02-20,Dusseldorf,diesel,1.588,Shell
2025-12-10,Munich,diesel,1.777,Shell
2025-05-11,Frankfurt,e5,2.163,Shell
2025-07-23,Dusseldorf,diesel,1.316,Aral
2024-07-16,Dortmund,e5,1.6,Rewe
2026-02-08,Munich,electric,0.3,Total
2025-05-13,Berlin,petrol,2.056,BP
2025-09-19,Leipzig,e5,2.036,Rewe
2024-08-21,Stuttgart,petrol,1.948,EDEKA
2024-09-15,Hamburg,electric,0.2,Shell
2025-07-18,Munich,petrol,1.764,Aral
2026-03-10,Dortmund,petrol,1.564,EDEKA
2025-01-27,Dortmund,e5,1.475,Rewe
2024-08-05,Leipzig,diesel,1.759,Shell
2025-05-02,Dresden,e10,1.563,EDEKA
2024-12-05,Leipzig,electric,0.287,Rewe
2025-03-31,Frankfurt,electric,0.468,Rewe
2026-03-29,Hamburg,e5,1.919,Shell
2025-03-27,Berlin,electric,0.315,Total
2026-02-04,Stuttgart,petrol,1.472,Aral
2025-10-18,Dortmund,e5,1.405,BP
2025-07-28,Berlin,electric,0.283,Shell
2024-05-02,Leipzig,e10,1.432,BP
2024-08-28,Dresden,petrol,1.402,EDEKA
2024-05-08,Berlin,e5,1.934,Rewe
2024-11-28,Leipzig,diesel,2.178,Total
2025-06-24,Dortmund,diesel,1.595,EDEKA
2026-03-01,Munich,petrol,1.2,Shell
2024-06-15,Berlin,petrol,1.93,EDEKA
2025-01-25,Cologne,e5,1.681,Total
2025-02-05,Dusseldorf,e5,2.138,BP
2024-08-19,Cologne,e10,1.76,Shell
2025-10-17,Dresden,e10,1.492,Total
2025-08-29,Cologne,petrol,1.775,Shell
2025-02-23,Berlin,e5,2.034,Rewe
2025-12-25,Frankfurt,electric,0.44,EDEKA
2026-04-05,Dresden,petrol,1.404,BP
2024-06-18,Frankfurt,diesel,1.433,Rewe
2024-07-20,Hamburg,e10,1.883,Aral
2026-01-05,Dortmund,petrol,1.489,Rewe
2024-12-09,Berlin,diesel,1.727,Aral
2024-05-15,Cologne,electric,0.445,Shell
2024-05-29,Dusseldorf,e5,2.179,Aral
2024-05-03,Dortmund,e5,1.413,Rewe
2024-07-06,Leipzig,electric,0.27,EDEKA
2026-01-15,Dresden,e5,1.532,Shell
2026-02-25,Dusseldorf,electric,0.483,Shell
2025-05-08,Leipzig,diesel,1.792,Shell
2024-10-22,Dresden,diesel,1.427,Aral
2026-01-12,Dortmund,e10,1.66,EDEKA
2025-07-02,Stuttgart,e5,1.858,Shell
2024-06-28,Dortmund,e10,1.977,EDEKA
2024-09-24,Dusseldorf,electric,0.217,Aral
2025-03-05,Cologne,petrol,1.451,EDEKA
2024-08-19,Hamburg,diesel,1.551,BP
2025-09-29,Berlin,diesel,1.29,Rewe
2024-12-17,Cologne,diesel,2.037,Shell
2025-04-05,Hamburg,e10,1.934,EDEKA
2024-09-18,Hamburg,electric,0.208,Total
2025-08-16,Dusseldorf,electric,0.392,Aral
2025-02-22,Dortmund,e10,1.311,Total
2025-01-23,Dusseldorf,e5,1.913,BP
2026-02-17,Munich,diesel,1.292,Total
2024-08-20,Dusseldorf,petrol,1.648,Aral
2024-05-20,Dortmund,electric,0.287,BP
2024-09-25,Dresden,petrol,1.241,EDEKA
2025-12-14,Munich,e10,1.784,Aral
2025-07-12,Dusseldorf,e5,1.977,EDEKA
2025-02-26,Leipzig,e10,1.58,Shell
2025-06-26,Dresden,electric,0.46,EDEKA
2025-08-21,Dusseldorf,e10,1.395,Shell
2025-11-30,Stuttgart,diesel,1.906,Aral
2025-04-18,Dusseldorf,electric,0.44,BP
2024-06-15,Frankfurt,e10,2.008,BP
2024-09-01,Stuttgart,e5,2.005,Total
2025-11-19,Berlin,e10,2.188,EDEKA
2025-07-27,Hamburg,electric,0.492,Total
2026-02-11,Hamburg,e5,1.709,Total
2026-02-08,Munich,diesel,1.298,EDEKA
2026-01-25,Munich,petrol,1.562,Total
2025-04-19,Dusseldorf,electric,0.348,Aral
2025-10-25,Berlin,diesel,1.463,Shell
2025-05-21,Dresden,petrol,2.059,Rewe
2025-03-16,Frankfurt,diesel,1.979,Aral
2025-07-25,Cologne,electric,0.46,Total
2025-02-03,Munich,petrol,1.649,Aral
2026-01-05,Berlin,electric,0.471,Rewe
2025-09-11,Stuttgart,electric,0.4,Rewe
2024-06-11,Frankfurt,petrol,4.323,Shell
2025-05-02,Cologne,e5,1.368,Shell
2024-12-19,Munich,diesel,1.837,Shell
2026-03-08,Stuttgart,e5,1.974,Total
2024-10-07,Hamburg,e5,1.543,Aral
2025-08-27,Dusseldorf,petrol,2.152,Rewe
2026-02-10,Dusseldorf,e5,2.09,Rewe
2025-10-09,Frankfurt,petrol,1.492,Shell
2025-12-13,Dortmund,e10,1.572,Shell
2026-03-02,Dortmund,e5,1.85,EDEKA
2025-04-09,Dusseldorf,electric,0.482,Aral
2024-09-12,Munich,e5,2.155,BP
2025-03-19,Dusseldorf,e10,1.429,EDEKA
2025-08-29,Cologne,e10,1.391,BP
2025-07-12,Stuttgart,petrol,1.325,EDEKA
2024-04-28,Leipzig,petrol,1.423,EDEKA
2024-05-22,Hamburg,diesel,1.657,EDEKA
2025-03-28,Frankfurt,petrol,2.128,EDEKA
2024-11-26,Hamburg,e5,1.426,EDEKA
2024-12-10,Hamburg,diesel,1.669,EDEKA
2026-02-09,Dortmund,diesel,1.927,BP
2025-01-20,Cologne,e10,1.68,BP
2026-01-14,Cologne,petrol,1.699,Shell
2024-08-07,Hamburg,e10,2.174,BP
2024-10-13,Munich,e5,1.693,EDEKA
2025-02-20,Berlin,diesel,1.727,EDEKA
2025-07-29,Dortmund,e5,1.615,Rewe
2026-01-09,Dusseldorf,e5,1.661,Total
2025-10-14,Munich,electric,0.281,Rewe
2025-08-13,Dusseldorf,e5,2.169,Rewe
2025-02-18,Dortmund,petrol,1.877,Aral
2024-08-04,Dusseldorf,diesel,1.705,Rewe
2024-12-15,Dusseldorf,petrol,1.704,Aral
2024-11-25,Munich,diesel,2.124,Rewe
2025-09-27,Dortmund,e5,1.266,Rewe
2026-01-07,Cologne,e5,2.14,BP
2026-01-05,Munich,diesel,1.288,BP
2025-10-27,Munich,petrol,1.672,EDEKA
2026-01-15,Dortmund,e5,1.798,EDEKA
2025-09-27,Stuttgart,electric,0.397,BP
2024-11-08,Cologne,diesel,1.469,BP
2026-02-10,Stuttgart,electric,0.264,Total
2024-04-13,Cologne,e10,1.571,Rewe
2025-04-09,Hamburg,e10,1.674,Shell
2025-06-09,Dresden,electric,0.351,EDEKA
2024-05-04,Munich,electric,0.476,Aral
2026-04-01,Cologne,petrol,2.033,Rewe
2026-04-10,Munich,e10,1.385,BP
2025-02-10,Hamburg,electric,0.431,BP
2026-03-10,Berlin,e5,1.806,Aral
2025-04-29,Dortmund,diesel,3.795,Total
2024-04-19,Munich,e5,1.216,Rewe
2025-09-24,Cologne,e5,1.351,Aral
2025-09-28,Cologne,e5,1.999,Shell
2025-07-30,Cologne,petrol,1.882,BP
2026-04-03,Berlin,petrol,1.23,EDEKA
2024-04-21,Dusseldorf,e5,1.585,EDEKA
2024-12-12,Dortmund,petrol,1.897,Aral
2024-11-23,Cologne,e5,1.403,EDEKA
2025-04-24,Dortmund,e10,1.87,Total
2025-01-11,Leipzig,diesel,1.613,EDEKA
2024-10-19,Dortmund,e5,1.304,Total
2025-06-09,Cologne,e10,2.054,EDEKA
2025-02-09,Frankfurt,e10,1.929,Total
2025-12-25,Dusseldorf,electric,0.472,Shell
2025-04-30,Leipzig,e10,1.634,Shell
2025-08-29,Leipzig,petrol,2.164,Total
2026-03-26,Dusseldorf,electric,0.424,BP
2024-08-11,Cologne,petrol,1.926,Aral
2024-09-30,Munich,e10,1.396,Aral
2024-04-25,Munich,petrol,1.439,Shell
2025-11-15,Hamburg,diesel,2.105,Aral
2024-09-29,Frankfurt,petrol,2.015,Shell
2024-06-10,Hamburg,e10,1.492,BP
2026-03-13,Hamburg,petrol,1.222,EDEKA
2025-01-09,Leipzig,electric,0.219,BP
2026-03-20,Leipzig,e5,1.623,BP
2024-09-07,Frankfurt,petrol,1.94,EDEKA
2025-07-24,Dresden,petrol,1.972,Rewe
2024-06-30,Dresden,electric,0.489,Rewe
2025-05-11,Dresden,electric,0.463,Total
2025-12-29,Cologne,e10,1.34,EDEKA
2024-04-15,Frankfurt,e10,1.793,Shell
2025-11-24,Stuttgart,e5,1.762,Rewe
2024-09-05,Stuttgart,e5,1.427,Aral
2025-07-03,Dortmund,e5,2.114,Rewe
2026-02-14,Frankfurt,electric,0.458,EDEKA
2024-05-06,Stuttgart,electric,0.409,EDEKA
2024-05-07,Frankfurt,diesel,1.849,BP
2025-08-19,Leipzig,diesel,1.763,Rewe
2025-01-29,Cologne,e10,1.283,Total
2024-08-18,Munich,e10,1.854,Total
2025-07-12,Munich,diesel,1.773,EDEKA
2025-02-14,Dusseldorf,electric,0.437,BP
2026-03-02,Frankfurt,petrol,2.175,Rewe
2024-10-20,Munich,petrol,1.627,Aral
2024-08-22,Frankfurt,e5,2.018,Rewe
2025-08-20,Leipzig,electric,0.247,BP
2025-12-06,Leipzig,e10,2.03,Total
2024-08-20,Dresden,diesel,1.785,BP
2025-05-30,Berlin,electric,1.299,Shell
2025-06-14,Munich,e5,1.839,BP
2025-09-19,Dusseldorf,electric,0.274,BP
2025-10-06,Berlin,petrol,2.08,Rewe
2024-05-06,Munich,diesel,1.339,Total
2025-04-29,Hamburg,petrol,1.586,Total
2026-02-11,Frankfurt,e5,2.065,Aral
2025-10-16,Berlin,petrol,2.11,EDEKA
2025-12-18,Leipzig,electric,0.276,Shell
2024-11-30,Cologne,petrol,1.662,Total
2026-03-17,Dresden,e10,2.083,Aral
2024-05-04,Berlin,e10,2.03,EDEKA
2026-02-25,Frankfurt,electric,0.349,Rewe
2026-02-02,Dusseldorf,diesel,1.593,Aral
2024-09-16,Dortmund,e5,1.403,EDEKA
2024-12-09,Munich,e5,2.184,Aral
2024-12-24,Leipzig,petrol,1.977,Shell
2025-05-27,Frankfurt,e5,1.703,Rewe
2024-05-10,Berlin,e10,2.139,Aral
2025-10-30,Dusseldorf,electric,0.299,EDEKA
2024-11-12,Leipzig,petrol,1.399,Total
2026-01-17,Munich,e5,1.642,Rewe
2024-08-13,Hamburg,electric,0.397,Shell
2024-05-09,Dortmund,diesel,1.684,Total
2025-03-13,Dusseldorf,petrol,5.795999999999999,BP
2025-10-07,Munich,e10,1.623,EDEKA
2025-07-29,Munich,diesel,1.977,Total
2024-07-31,Berlin,e10,4.938,EDEKA
2026-02-26,Dusseldorf,electric,0.273,EDEKA
2026-03-05,Stuttgart,e10,1.814,Total
2025-08-18,Berlin,e10,1.206,Total
2025-09-17,Hamburg,e5,1.4,Rewe
2024-11-04,Cologne,diesel,1.954,Shell
2026-04-05,Frankfurt,e10,1.465,Shell
2025-01-25,Frankfurt,e10,1.227,BP
2025-04-26,Cologne,petrol,2.134,Aral
2025-05-19,Cologne,petrol,1.712,Rewe
2026-04-02,Cologne,diesel,2.186,BP
2024-12-22,Stuttgart,e10,4.986,Aral
2024-12-16,Dresden,diesel,2.011,BP
2025-06-13,Dortmund,petrol,1.706,Shell
2024-12-22,Leipzig,petrol,1.42,Rewe
2024-04-14,Munich,e5,1.349,Rewe
2024-11-22,Dresden,diesel,1.95,Aral
2025-02-18,Dresden,diesel,1.81,Shell
2024-09-10,Munich,diesel,1.871,Total
2024-08-23,Stuttgart,electric,0.34,Total
2025-11-05,Hamburg,electric,0.34,Shell
2024-05-12,Munich,diesel,1.631,Total
2025-09-01,Dortmund,petrol,2.048,Total
2025-05-22,Frankfurt,e10,1.699,Total
2024-07-02,Stuttgart,diesel,1.73,BP
2025-10-01,Dusseldorf,e10,1.365,Aral
2024-10-24,Dortmund,diesel,1.408,EDEKA
2024-06-16,Berlin,diesel,1.469,Total
2026-03-27,Stuttgart,e10,1.871,Rewe
2026-03-15,Cologne,e5,1.772,Total
2025-03-26,Berlin,e5,1.791,Total
2025-08-16,Dresden,e5,2.175,Rewe
2024-06-09,Munich,e10,1.728,Shell
2025-05-31,Leipzig,petrol,1.953,Aral
2025-05-21,Hamburg,e10,1.38,Shell
2024-10-22,Hamburg,diesel,1.782,BP
2025-07-25,Munich,e10,1.708,BP
2025-10-01,Leipzig,diesel,1.981,Aral
2025-06-20,Hamburg,e5,1.404,Rewe
2026-01-06,Hamburg,diesel,1.731,Total
2026-03-15,Dortmund,petrol,1.741,Aral
2025-04-10,Dortmund,e5,1.301,Rewe
2025-02-13,Frankfurt,electric,0.318,EDEKA
2025-05-04,Hamburg,diesel,1.288,EDEKA
2026-02-11,Frankfurt,diesel,1.977,BP
2025-12-29,Frankfurt,diesel,1.501,Total
2024-11-24,Cologne,e5,1.431,Aral
2024-12-02,Hamburg,e5,1.427,BP
2025-09-12,Munich,petrol,1.382,Shell
2026-01-05,Leipzig,petrol,1.414,Shell
2024-05-14,Leipzig,e5,1.487,Shell
2026-02-24,Dortmund,electric,0.366,Total
2025-04-20,Stuttgart,electric,0.391,BP
2024-08-03,Stuttgart,petrol,1.934,Rewe
2024-06-10,Leipzig,electric,0.254,Aral
2024-04-13,Leipzig,electric,0.358,Total
2025-10-27,Munich,diesel,1.31,EDEKA
2025-06-12,Berlin,petrol,1.569,Total
2025-07-28,Munich,diesel,1.743,Total
2025-09-09,Dusseldorf,petrol,2.186,Rewe
2024-06-17,Dresden,diesel,1.283,Aral
2025-12-15,Cologne,diesel,2.037,EDEKA
2025-02-13,Dresden,e5,1.411,Aral
2024-05-28,Frankfurt,e5,1.549,BP
2025-06-26,Dusseldorf,e10,1.516,Total
2026-04-06,Stuttgart,petrol,1.947,Rewe
2024-10-26,Berlin,e5,1.204,Rewe
2025-12-14,Munich,electric,0.34,Rewe
2025-05-08,Frankfurt,diesel,2.027,Shell
2025-03-24,Dusseldorf,petrol,1.25,EDEKA
2025-07-30,Munich,e10,1.751,BP
2024-05-11,Dusseldorf,e5,1.962,EDEKA
2025-12-14,Hamburg,diesel,1.444,Aral
2026-03-07,Munich,petrol,1.37,Total
2026-04-03,Leipzig,electric,0.206,Aral
2025-07-03,Leipzig,petrol,1.906,Total
2026-04-08,Dresden,diesel,2.195,Aral
2025-11-27,Stuttgart,e10,2.09,BP
2024-11-02,Stuttgart,e5,1.978,EDEKA
2025-08-08,Dusseldorf,e5,1.636,Rewe
2025-02-27,Leipzig,e5,1.608,Total
2025-01-13,Berlin,petrol,1.203,EDEKA
2024-04-30,Frankfurt,diesel,1.629,Aral
2024-10-08,Dusseldorf,e5,1.442,Rewe
2025-12-05,Leipzig,e10,1.921,Rewe
2024-04-28,Frankfurt,petrol,1.49,Total
2025-11-12,Dresden,e10,1.402,EDEKA
2025-10-22,Leipzig,e5,1.408,EDEKA
2025-03-04,Dortmund,petrol,1.797,Shell
2025-02-06,Leipzig,e5,1.945,Aral
2025-02-09,Munich,e5,6.27,EDEKA
2025-07-18,Dortmund,petrol,2.096,Rewe
2024-08-14,Cologne,diesel,1.698,Shell
2025-01-02,Munich,diesel,1.553,Aral
2024-11-03,Dusseldorf,petrol,2.152,EDEKA
2026-02-07,Munich,e10,2.011,Rewe
2025-10-30,Stuttgart,e10,1.396,Shell
2024-12-15,Berlin,diesel,1.347,Aral
2024-09-16,Dusseldorf,electric,0.259,BP
2025-04-12,Dortmund,e10,2.144,EDEKA
2026-03-17,Hamburg,e10,1.797,BP
2024-08-12,Berlin,petrol,2.198,Shell
2025-06-23,Dortmund,electric,0.297,Rewe
2024-09-17,Hamburg,diesel,1.527,Aral
2025-11-20,Cologne,electric,0.424,Total
2025-04-28,Munich,e10,1.893,Rewe
2025-12-13,Munich,petrol,1.558,Shell
2025-02-07,Dresden,e5,1.599,Aral
2025-01-14,Dusseldorf,electric,0.461,Aral
2024-05-18,Stuttgart,petrol,1.591,Rewe
2025-11-19,Berlin,e10,1.622,Rewe
2026-02-02,Leipzig,electric,0.498,Rewe
2024-11-20,Berlin,diesel,1.221,Total
2024-12-20,Berlin,e10,2.135,BP
2024-06-23,Dusseldorf,e5,1.845,Rewe
2024-10-15,Frankfurt,diesel,1.687,BP
2025-12-18,Dusseldorf,electric,0.479,BP
2025-12-25,Leipzig,petrol,1.889,Aral
2025-12-01,Dusseldorf,diesel,1.96,EDEKA
2025-03-27,Munich,petrol,1.826,Shell
2025-05-10,Munich,petrol,1.305,EDEKA
2024-11-03,Dusseldorf,electric,0.477,BP
2024-05-01,Frankfurt,e10,1.273,Aral
2024-08-01,Stuttgart,e10,1.866,Total
2024-11-18,Stuttgart,e10,1.232,Total
2026-03-07,Dortmund,petrol,1.883,Total
2024-11-26,Dortmund,petrol,1.993,BP
2026-01-04,Frankfurt,e10,1.921,Aral
2024-07-27,Berlin,electric,0.268,BP
2025-05-21,Munich,electric,0.409,Rewe
2024-12-08,Hamburg,petrol,2.088,Aral
2025-10-12,Stuttgart,petrol,1.473,Aral
2025-11-03,Leipzig,electric,0.384,EDEKA
2026-02-01,Dortmund,petrol,2.057,EDEKA
2024-10-22,Dresden,petrol,1.301,Shell
2026-02-21,Berlin,diesel,1.761,BP
2025-12-24,Stuttgart,e5,1.78,Rewe
2024-09-07,Dresden,electric,0.309,Shell
2024-07-19,Dresden,electric,0.213,Total
2025-04-19,Frankfurt,diesel,1.384,BP
2025-05-31,Hamburg,e10,1.91,Rewe
2024-10-05,Stuttgart,petrol,2.026,Total
2025-03-06,Frankfurt,e10,1.893,Rewe
2024-08-07,Frankfurt,petrol,1.479,BP
2026-03-28,Leipzig,electric,0.321,BP
2025-04-19,Leipzig,e5,1.963,Aral
2026-02-26,Dresden,electric,1.155,EDEKA
2025-09-16,Cologne,e5,1.279,Total
2025-05-23,Leipzig,e5,1.878,Aral
2025-03-11,Frankfurt,diesel,2.17,Rewe
2024-12-24,Leipzig,e10,1.265,Shell
2024-11-07,Dusseldorf,electric,0.43,EDEKA
2025-02-09,Leipzig,petrol,1.658,Aral
2026-04-11,Hamburg,petrol,1.838,EDEKA
2025-02-20,Munich,electric,0.311,EDEKA
2024-09-14,Dresden,diesel,1.717,Rewe
2024-07-27,Dusseldorf,electric,0.489,BP
2025-07-31,Dresden,diesel,1.843,Aral
2025-09-03,Dortmund,petrol,1.458,EDEKA
2024-04-17,Frankfurt,petrol,1.998,Shell
2025-06-16,Munich,e5,5.511,Total
2024-11-01,Frankfurt,e5,1.361,Shell
2025-04-26,Leipzig,e10,2.069,Shell
2025-02-08,Dresden,e10,1.603,Shell
2024-07-09,Munich,electric,0.374,EDEKA
2025-10-21,Berlin,petrol,1.512,Aral
2025-08-28,Leipzig,electric,0.354,Total
2024-09-30,Leipzig,petrol,2.123,EDEKA
2025-11-27,Dusseldorf,e5,1.828,Rewe
2025-08-13,Hamburg,diesel,1.364,Shell
2024-10-12,Munich,electric,0.232,BP
2024-12-29,Stuttgart,petrol,1.307,Rewe
2024-10-13,Munich,electric,0.33,Aral
2026-01-28,Frankfurt,petrol,1.5,Total
2024-07-15,Cologne,petrol,1.857,EDEKA
2025-04-21,Frankfurt,diesel,2.023,Aral
2025-03-20,Hamburg,electric,0.332,Shell
2024-11-10,Dortmund,electric,0.23,Aral
2025-05-22,Dresden,diesel,1.205,EDEKA
2024-05-16,Dusseldorf,petrol,1.218,BP
2025-03-26,Leipzig,petrol,1.937,Rewe
2026-03-14,Dusseldorf,e10,2.2,BP
2024-11-11,Dusseldorf,e5,1.948,Total
2025-06-12,Dresden,e5,2.195,Total
2024-10-06,Dortmund,petrol,1.585,Aral
2024-05-19,Berlin,e10,1.644,Aral
2024-05-03,Cologne,electric,0.26,BP
2024-07-20,Frankfurt,e5,1.362,Total
2024-06-26,Cologne,diesel,1.223,Rewe
2025-06-16,Cologne,petrol,1.336,Total
2026-03-31,Dresden,diesel,2.03,Aral
2024-08-07,Munich,petrol,1.355,Aral
2024-08-04,Dortmund,petrol,1.448,BP
2024-04-21,Dusseldorf,e5,1.636,EDEKA
