driver_id,date,total_deliveries,on_time_deliveries,late_deliveries,rating,customer_complaints,fuel_efficiency,accidents,overtime_hours
DRV-0469,2025-08-24,13,6,7,4.56,2.0,10.82,1,5.3
DRV-0294,2026-01-24,12,9,3,2.71,0.0,11.69,3,7.8
DRV-0192,2024-08-07,27,20,7,4.26,5.0,19.23,2,6.5
DRV-0228,2024-05-20,31,29,2,4.58,1.0,10.93,1,6.9
DRV-0103,2024-06-11,7,4,3,3.17,4.0,11.97,2,4.9
DRV-0240,2025-09-21,21,14,7,4.97,4.0,14.41,3,3.1
DRV-0221,2025-05-28,30,20,10,3.27,1.0,13.2,3,1.9
DRV-0223,2026-04-13,14,4,10,2.67,4.0,13.25,2,3.9
DRV-0209,2025-12-27,19,12,7,3.22,2.0,7.67,1,7.1
DRV-0408,2024-10-21,28,14,14,4.36,4.0,12.06,2,2.6
DRV-0082,2025-05-27,7,4,3,3.61,2.0,18.01,3,0.6
DRV-0005,2025-05-09,15,3,12,4.59,0.0,14.79,0,4.7
DRV-0491,2025-09-20,5,3,2,,2.0,9.34,0,5.8
DRV-0331,2025-01-24,16,6,10,3.02,0.0,8.35,2,5.7
DRV-0148,2026-02-07,6,4,2,4.57,5.0,11.38,2,0.1
DRV-0136,2024-11-17,20,12,8,3.81,1.0,12.88,3,3.6
DRV-0450,2024-10-12,40,6,34,3.92,0.0,8.6,0,0.7
DRV-0316,2024-07-04,17,8,9,2.58,3.0,11.6,3,6.7
DRV-0406,2026-04-12,16,8,8,2.92,0.0,11.46,2,1.4
DRV-0390,2024-05-16,38,3,35,2.99,4.0,15.86,0,3.1
DRV-0074,2024-09-08,28,23,5,4.37,4.0,14.31,0,7.9
DRV-0212,2024-06-17,16,5,11,3.24,3.0,16.7,1,7.5
DRV-0495,2025-03-08,19,3,16,3.6,4.0,10.42,3,4.8
DRV-0159,2025-08-04,21,16,5,3.3,5.0,6.47,2,5.3
DRV-0243,2025-12-25,36,21,15,2.76,1.0,13.34,0,5.6
DRV-0204,2025-09-10,15,11,4,3.1,5.0,14.4,2,2.6
DRV-0078,2024-10-07,8,7,1,4.23,0.0,6.18,2,0.3
DRV-0219,2025-05-10,30,13,17,2.55,1.0,16.61,2,6.8
DRV-0083,2025-07-05,12,5,7,2.97,1.0,14.5,0,7.9
DRV-0235,2024-07-24,27,6,21,4.09,0.0,18.65,0,4.3
DRV-0155,2025-02-22,40,35,5,2.86,3.0,16.49,3,2.8
DRV-0426,2024-12-10,24,16,8,4.78,4.0,15.36,1,5.9
DRV-0039,2024-10-08,33,22,11,4.86,2.0,9.69,2,2.7
DRV-0468,2024-09-29,24,20,4,4.94,5.0,8.3,1,3.1
DRV-0121,2024-10-17,40,39,1,,4.0,9.31,0,7.5
DRV-0286,2025-01-01,26,22,4,3.39,1.0,17.39,1,6.3
DRV-0039,2024-05-10,34,4,30,2.56,3.0,9.37,1,3.6
DRV-0191,2024-12-31,10,3,7,3.86,4.0,10.52,2,7.7
DRV-0214,2025-05-12,37,5,32,3.35,3.0,10.41,1,5.8
DRV-0179,2024-08-03,31,14,17,4.25,5.0,11.99,1,2.5
DRV-0202,2025-07-31,6,4,2,4.07,0.0,16.17,0,6.5
DRV-0319,2025-09-17,5,3,2,4.4,1.0,14.28,1,0.8
DRV-0073,2025-01-31,32,16,16,4.4,0.0,14.17,2,0.4
DRV-0179,2024-04-23,5,4,1,3.93,3.0,19.9,1,2.3
DRV-0104,2026-01-09,5,3,2,3.16,2.0,15.17,0,1.5
DRV-0323,2025-10-08,14,10,4,4.36,2.0,14.63,0,7.5
DRV-0034,2024-05-14,32,30,2,2.99,3.0,19.28,3,7.3
DRV-0074,2025-05-31,19,9,10,3.15,4.0,18.79,2,0.7
DRV-0160,2025-09-14,37,5,32,3.3,2.0,19.52,0,0.3
DRV-0214,2024-09-07,6,2,4,2.72,3.0,9.81,3,3.6
DRV-0277,2025-08-31,17,6,11,3.95,5.0,10.37,0,2.0
DRV-0430,2025-12-06,32,27,5,3.26,1.0,13.84,0,4.3
DRV-0459,2025-12-31,21,18,3,3.91,0.0,13.1,2,6.4
DRV-0142,2025-11-27,33,31,2,2.84,3.0,6.23,1,1.9
DRV-0016,2024-08-31,23,20,3,3.2,2.0,12.67,1,0.8
DRV-0140,2024-10-11,24,23,1,4.39,4.0,19.16,1,7.0
DRV-0298,2024-10-08,13,11,2,3.66,2.0,18.51,2,4.9
DRV-0038,2024-05-19,8,4,4,4.09,2.0,9.3,1,6.5
DRV-0061,2024-06-04,19,18,1,3.6,5.0,9.0,1,7.2
DRV-0424,2025-12-26,30,14,16,4.97,0.0,12.22,1,5.7
DRV-0199,2024-11-16,14,10,4,4.42,1.0,7.13,2,3.7
DRV-0428,2024-04-19,12,11,1,2.87,3.0,16.35,0,3.2
DRV-0491,2025-04-30,7,6,1,,1.0,6.43,3,5.8
DRV-0491,2025-03-09,24,7,17,3.93,2.0,10.96,1,6.5
DRV-0075,2025-12-29,11,3,8,3.43,5.0,19.66,3,6.2
DRV-0491,2025-01-25,14,11,3,4.03,4.0,15.33,0,8.0
DRV-0041,2025-03-16,31,16,15,4.22,0.0,11.54,0,1.5
DRV-0259,2024-12-08,9,5,4,4.03,4.0,10.63,2,3.5
DRV-0219,2025-02-03,12,9,3,3.19,1.0,14.91,0,2.8
DRV-0249,2024-05-18,36,24,12,,5.0,6.0,2,7.1
DRV-0334,2024-06-25,37,34,3,2.63,2.0,13.62,3,3.0
DRV-0042,2026-03-25,28,12,16,4.36,5.0,10.88,0,4.6
DRV-0212,2025-09-05,13,11,2,4.15,5.0,13.89,2,1.3
DRV-0078,2026-01-05,11,6,5,4.25,1.0,16.17,2,1.3
DRV-0265,2025-06-25,33,6,27,3.91,2.0,18.84,1,6.7
DRV-0054,2024-11-18,18,8,10,3.74,2.0,7.26,2,1.1
DRV-0219,2025-02-01,10,7,3,3.65,2.0,10.31,3,5.5
DRV-0249,2024-08-28,24,22,2,3.98,4.0,18.66,3,4.0
DRV-0243,2025-07-26,9,4,5,3.45,3.0,9.86,0,2.4
DRV-0021,2025-07-14,23,15,8,3.82,3.0,14.95,2,0.4
DRV-0395,2025-12-03,33,17,16,3.26,1.0,8.58,1,0.8
DRV-0287,2024-11-25,14,7,7,3.33,4.0,12.15,1,2.6
DRV-0422,2025-02-12,38,27,11,3.67,4.0,13.25,1,4.4
DRV-0464,2025-09-16,16,5,11,3.11,2.0,8.78,2,2.5
DRV-0191,2024-04-16,26,18,8,4.97,5.0,18.24,3,5.6
DRV-0361,2025-07-03,7,3,4,4.65,1.0,7.83,0,0.9
DRV-0388,2024-10-19,14,7,7,3.56,5.0,10.84,1,6.2
DRV-0421,2025-12-22,9,8,1,4.46,2.0,17.25,0,4.7
DRV-0215,2025-07-04,40,18,22,4.25,5.0,17.22,3,1.1
DRV-0010,2025-07-09,15,13,2,4.17,1.0,10.31,1,2.9
DRV-0495,2024-05-15,32,16,16,3.39,0.0,16.33,2,4.9
DRV-0433,2026-01-16,25,16,9,2.52,4.0,6.42,1,0.8
DRV-0084,2024-11-11,39,18,21,4.03,4.0,18.57,0,1.6
DRV-0486,2025-02-07,22,17,5,4.83,5.0,7.07,2,0.8
DRV-0184,2024-08-16,16,13,3,3.43,3.0,16.53,2,3.4
DRV-0119,2025-02-25,36,30,6,4.92,2.0,12.12,3,5.9
DRV-0283,2025-07-07,24,16,8,3.83,0.0,16.05,2,1.9
DRV-0028,2025-09-04,20,7,13,3.74,3.0,17.93,1,6.2
DRV-0422,2024-07-02,7,6,1,4.98,0.0,9.66,1,5.9
DRV-0430,2025-12-12,11,4,7,3.1,,13.81,3,4.1
DRV-0092,2025-05-05,6,4,2,3.4,0.0,19.63,2,1.9
DRV-0149,2024-12-19,28,17,11,3.44,4.0,6.05,1,6.6
DRV-0432,2024-08-02,31,8,23,3.48,1.0,19.67,3,7.4
DRV-0432,2024-06-16,23,15,8,,1.0,15.93,1,3.4
DRV-0257,2026-03-27,11,3,8,3.47,5.0,18.51,2,1.6
DRV-0217,2026-02-27,39,3,36,4.09,1.0,18.22,3,2.9
DRV-0143,2025-06-15,14,12,2,3.14,5.0,16.31,1,3.6
DRV-0349,2025-03-24,27,25,2,2.65,2.0,7.98,3,2.7
DRV-0079,2024-05-01,27,14,13,4.24,1.0,15.04,0,6.1
DRV-0130,2024-09-21,34,30,4,4.48,1.0,19.0,3,0.3
DRV-0280,2024-11-25,31,28,3,4.46,1.0,16.92,0,6.3
DRV-0278,2024-06-12,12,3,9,4.38,5.0,13.42,2,4.1
DRV-0360,2025-07-06,11,9,2,4.19,3.0,13.43,0,6.0
DRV-0243,2025-01-20,28,16,12,4.0,5.0,7.09,3,2.2
DRV-0206,2025-09-03,8,4,4,3.56,0.0,18.36,3,1.5
DRV-0001,2025-03-19,38,14,24,3.85,2.0,7.3,1,7.3
DRV-0491,2024-05-18,11,6,5,2.53,2.0,8.95,2,7.6
DRV-0481,2024-05-09,37,27,10,3.46,0.0,17.95,3,6.2
DRV-0253,2025-02-03,29,13,16,3.0,3.0,9.54,3,4.7
DRV-0145,2025-06-16,26,4,22,2.67,5.0,17.41,3,4.4
DRV-0357,2025-11-02,5,3,2,3.69,0.0,10.72,0,2.6
DRV-0017,2025-02-17,34,17,17,4.83,3.0,19.03,1,6.3
DRV-0354,2025-11-13,10,4,6,4.45,3.0,7.37,1,3.6
DRV-0097,2024-12-20,12,10,2,3.84,0.0,8.28,1,1.9
DRV-0122,2024-09-15,30,9,21,4.43,2.0,11.22,1,5.8
DRV-0020,2025-03-22,32,16,16,4.63,2.0,12.89,0,2.9
DRV-0308,2026-02-23,40,22,18,4.63,4.0,18.33,3,4.5
DRV-0223,2025-10-27,5,3,2,2.59,0.0,14.17,2,3.5
DRV-0376,2025-08-27,36,4,32,2.58,0.0,8.64,1,3.8
DRV-0025,2025-05-09,15,14,1,3.12,5.0,19.06,2,5.5
DRV-0024,2024-06-06,9,7,2,3.06,3.0,17.3,2,2.6
DRV-0402,2026-03-08,11,10,1,3.37,5.0,16.4,3,3.1
DRV-0473,2025-03-10,8,3,5,3.0,1.0,8.65,1,1.8
DRV-0247,2025-09-17,13,3,10,4.92,3.0,13.5,2,3.6
DRV-0394,2024-09-20,32,6,26,2.82,0.0,17.52,0,6.1
DRV-0024,2024-09-21,7,5,2,3.66,2.0,17.38,0,4.5
DRV-0386,2024-04-30,14,3,11,3.26,2.0,17.17,0,3.3
DRV-0020,2025-03-21,33,10,23,,4.0,17.52,1,3.1
DRV-0334,2025-06-09,21,10,11,3.64,2.0,17.74,2,7.5
DRV-0421,2024-10-26,8,5,3,3.39,5.0,17.75,1,5.1
DRV-0025,2024-12-13,20,16,4,3.68,1.0,8.99,2,5.4
DRV-0125,2024-11-15,39,6,33,3.77,4.0,10.59,2,2.4
DRV-0446,2025-06-02,10,8,2,2.56,1.0,13.71,3,5.5
DRV-0120,2025-02-14,30,19,11,3.57,0.0,19.95,1,0.4
DRV-0225,2025-03-22,29,9,20,4.02,,16.19,3,5.0
DRV-0230,2024-07-28,30,23,7,3.22,1.0,7.07,3,4.0
DRV-0292,2025-05-28,39,24,15,4.78,0.0,10.14,0,5.9
DRV-0280,2026-01-16,8,7,1,3.88,3.0,19.69,0,5.3
DRV-0108,2025-05-03,19,17,2,4.36,0.0,11.39,0,6.1
DRV-0394,2025-04-30,19,3,16,3.74,5.0,6.31,2,2.9
DRV-0159,2024-07-16,33,31,2,2.72,0.0,7.09,0,0.9
DRV-0013,2024-05-31,13,11,2,4.64,4.0,18.21,0,6.7
DRV-0149,2024-10-19,14,9,5,3.98,1.0,18.74,3,5.7
DRV-0117,2025-01-05,5,4,1,3.01,3.0,10.38,0,2.9
DRV-0416,2025-07-27,10,6,4,3.34,0.0,17.87,0,5.0
DRV-0105,2025-04-20,25,3,22,3.22,4.0,9.63,2,7.8
DRV-0112,2024-08-13,14,12,2,4.34,4.0,7.97,1,5.9
DRV-0444,2026-02-27,7,6,1,2.73,3.0,19.93,2,0.3
DRV-0195,2025-10-07,15,7,8,3.84,1.0,11.74,2,1.9
DRV-0076,2025-03-31,39,29,10,3.96,4.0,11.51,0,7.0
DRV-0293,2025-04-29,13,6,7,3.95,3.0,11.96,3,2.6
DRV-0265,2024-06-21,27,6,21,3.5,4.0,15.44,3,3.7
DRV-0024,2025-04-12,36,7,29,3.49,4.0,12.52,3,3.4
DRV-0359,2025-02-10,12,5,7,4.92,2.0,18.28,2,0.2
DRV-0051,2026-01-23,12,4,8,4.2,0.0,10.59,1,4.5
DRV-0265,2024-08-02,35,34,1,3.04,0.0,9.57,3,5.9
DRV-0028,2025-09-01,5,4,1,3.82,0.0,10.07,0,0.6
DRV-0103,2024-08-09,40,28,12,3.0,2.0,19.93,0,5.1
DRV-0018,2024-06-17,16,12,4,4.17,4.0,16.27,1,1.4
DRV-0251,2025-10-21,16,4,12,4.58,3.0,11.5,1,6.6
DRV-0373,2025-08-15,16,14,2,4.3,3.0,19.3,1,6.6
DRV-0275,2025-01-23,12,4,8,3.57,3.0,6.51,1,4.8
DRV-0114,2024-11-10,28,20,8,4.55,5.0,14.29,0,5.5
DRV-0296,2025-04-08,33,10,23,4.7,4.0,17.38,1,6.9
DRV-0007,2024-06-25,28,5,23,3.67,3.0,6.39,2,4.4
DRV-0274,2025-04-23,30,30,0,2.68,2.0,10.53,0,3.2
DRV-0224,2025-06-15,18,10,8,2.7,0.0,14.39,2,1.7
DRV-0267,2025-03-25,13,0,13,2.63,0.0,11.66,1,1.8
DRV-0294,2024-07-16,29,2,27,3.12,3.0,19.64,0,0.3
DRV-0254,2024-12-10,37,16,21,4.59,2.0,13.99,3,6.3
DRV-0033,2024-09-27,18,3,15,4.46,3.0,6.4,3,3.3
DRV-0093,2026-01-03,14,12,2,4.07,1.0,17.26,3,3.9
DRV-0447,2025-07-28,10,5,5,4.18,1.0,7.86,1,7.0
DRV-0329,2024-11-02,20,7,13,3.28,1.0,12.9,2,0.9
DRV-0104,2024-12-17,27,5,22,3.09,1.0,16.46,3,7.6
DRV-0241,2025-10-27,38,24,14,4.69,0.0,16.53,3,2.4
DRV-0105,2025-05-19,16,14,2,4.5,4.0,7.72,0,2.3
DRV-0363,2024-11-28,19,6,13,4.97,3.0,15.02,3,1.9
DRV-0457,2024-05-02,34,33,1,4.63,2.0,9.07,2,0.5
DRV-0045,2025-05-28,33,5,28,,5.0,13.48,0,7.5
DRV-0064,2024-10-09,34,19,15,2.87,5.0,13.01,2,7.0
DRV-0326,2024-08-01,15,8,7,2.87,1.0,19.37,0,4.9
DRV-0489,2024-12-12,40,9,31,3.11,5.0,18.1,3,2.7
DRV-0089,2025-06-26,23,21,2,3.74,3.0,10.72,1,6.7
DRV-0370,2025-03-31,11,4,7,4.34,0.0,16.47,0,5.3
DRV-0111,2025-08-08,14,5,9,4.2,1.0,12.99,3,0.0
DRV-0181,2025-04-15,6,3,3,3.76,0.0,9.51,2,5.7
DRV-0252,2024-10-27,29,16,13,2.69,2.0,14.88,2,1.5
DRV-0271,2025-07-23,17,15,2,2.74,0.0,18.46,2,4.3
DRV-0264,2025-07-14,6,5,1,3.6,1.0,18.9,3,1.4
DRV-0332,2025-12-03,17,6,11,2.99,5.0,19.28,3,0.4
DRV-0042,2024-06-24,28,18,10,3.08,0.0,8.68,1,7.6
DRV-0052,2026-03-31,40,25,15,2.58,0.0,14.85,3,1.0
DRV-0488,2025-02-02,20,16,4,4.66,5.0,7.65,1,7.1
DRV-0466,2026-04-02,5,3,2,4.67,1.0,10.09,0,7.6
DRV-0062,2025-09-29,39,5,34,4.32,4.0,15.95,3,7.4
DRV-0112,2025-03-10,16,6,10,3.78,0.0,11.63,3,2.2
DRV-0012,2024-06-10,23,4,19,3.31,4.0,12.93,3,5.7
DRV-0171,2025-06-21,28,6,22,4.1,1.0,11.66,1,1.0
DRV-0070,2026-01-30,13,4,9,2.74,1.0,8.08,1,7.6
DRV-0362,2025-07-18,19,12,7,3.58,1.0,15.88,1,3.3
DRV-0118,2025-01-05,21,19,2,3.36,5.0,8.0,1,2.4
DRV-0148,2024-12-23,9,3,6,3.65,1.0,14.37,3,5.2
DRV-0216,2025-11-09,21,20,1,4.01,0.0,15.87,1,0.7
DRV-0029,2025-01-30,10,9,1,3.19,5.0,6.98,2,7.4
DRV-0245,2025-09-06,38,20,18,3.01,4.0,10.3,3,7.0
DRV-0085,2024-06-16,24,3,21,4.58,4.0,12.09,3,2.3
DRV-0486,2025-10-26,19,5,14,4.89,0.0,11.82,1,0.5
DRV-0187,2024-12-04,9,6,3,3.28,2.0,8.26,2,0.5
DRV-0196,2024-09-19,36,17,19,3.77,,11.27,1,5.5
DRV-0175,2025-07-23,36,31,5,2.51,0.0,15.94,1,0.6
DRV-0019,2026-02-05,22,18,4,4.62,4.0,17.81,3,0.2
DRV-0254,2024-08-19,18,9,9,3.0,3.0,9.02,0,6.2
DRV-0325,2025-01-10,22,12,10,2.88,1.0,12.6,3,0.9
DRV-0064,2026-01-04,10,3,7,4.53,0.0,11.75,1,0.1
DRV-0037,2024-06-24,5,3,2,3.89,1.0,12.25,1,2.4
DRV-0445,2025-09-01,11,7,4,4.26,5.0,14.05,3,1.4
DRV-0017,2024-12-26,29,16,13,2.63,4.0,15.89,0,6.9
DRV-0401,2025-02-14,39,21,18,2.71,4.0,15.31,3,5.3
DRV-0072,2024-08-03,20,18,2,3.38,2.0,12.45,3,2.7
DRV-0395,2025-08-18,10,2,8,4.31,1.0,12.5,2,5.8
DRV-0109,2024-06-27,30,3,27,4.28,0.0,18.81,3,0.8
DRV-0038,2026-01-08,29,8,21,4.22,4.0,7.17,2,3.7
DRV-0095,2026-03-01,28,12,16,,5.0,9.01,0,6.9
DRV-0468,2025-07-29,23,3,20,3.12,4.0,10.87,1,3.6
DRV-0287,2025-08-14,5,3,2,3.89,3.0,17.35,3,1.4
DRV-0123,2025-04-02,10,4,6,4.65,5.0,13.36,2,6.5
DRV-0204,2024-08-08,31,13,18,3.86,2.0,12.7,1,2.8
DRV-0318,2025-01-07,14,4,10,4.52,1.0,12.66,2,3.1
DRV-0133,2026-01-05,35,8,27,3.55,1.0,12.76,1,5.3
DRV-0067,2025-01-05,5,4,1,3.62,2.0,15.46,0,3.8
DRV-0311,2025-02-15,21,10,11,4.99,4.0,9.92,0,7.2
DRV-0423,2025-08-31,6,5,1,2.97,1.0,15.84,2,4.4
DRV-0030,2025-04-30,32,21,11,4.75,1.0,10.28,1,6.7
DRV-0334,2025-11-04,34,5,29,3.29,1.0,11.29,1,7.3
DRV-0460,2024-06-10,11,9,2,3.21,2.0,6.61,1,5.4
DRV-0273,2025-09-11,34,32,2,3.17,2.0,6.16,1,7.9
DRV-0309,2026-04-08,6,3,3,4.38,3.0,10.02,2,3.6
DRV-0150,2025-09-18,28,17,11,3.99,0.0,8.01,3,1.8
DRV-0189,2025-02-22,36,33,3,3.37,1.0,15.95,3,6.2
DRV-0073,2026-01-06,39,34,5,3.51,5.0,16.23,1,1.3
DRV-0142,2024-05-12,34,16,18,4.09,,11.2,2,5.3
DRV-0265,2024-04-16,32,28,4,4.6,2.0,10.38,3,7.4
DRV-0086,2025-07-06,18,9,9,3.35,4.0,14.35,3,6.1
DRV-0238,2025-08-09,18,10,8,4.63,5.0,11.09,3,2.6
DRV-0423,2026-03-07,9,7,2,4.28,4.0,10.71,0,5.1
DRV-0252,2025-09-19,36,22,14,4.58,1.0,15.03,3,2.1
DRV-0301,2025-01-23,16,9,7,3.34,2.0,10.74,2,5.3
DRV-0114,2025-03-09,25,3,22,2.75,1.0,12.11,2,4.6
DRV-0365,2024-08-19,15,10,5,4.55,5.0,18.36,0,5.8
DRV-0304,2025-02-05,22,13,9,3.39,0.0,16.1,2,3.5
DRV-0205,2025-11-04,23,20,3,4.12,0.0,18.66,3,1.0
DRV-0382,2025-04-21,20,7,13,4.38,3.0,12.73,0,5.7
DRV-0338,2024-12-09,10,9,1,3.72,0.0,16.67,2,5.1
DRV-0091,2024-08-05,18,13,5,3.71,0.0,8.21,0,0.0
DRV-0254,2026-04-04,33,32,1,4.03,5.0,10.8,1,1.8
DRV-0297,2025-10-05,31,16,15,3.57,5.0,15.12,0,1.8
DRV-0242,2024-07-31,19,11,8,4.62,4.0,14.88,3,3.1
DRV-0364,2026-03-11,36,10,26,4.64,5.0,12.08,0,4.5
DRV-0255,2026-02-22,6,3,3,4.22,5.0,10.28,2,1.2
DRV-0158,2025-02-16,30,28,2,2.6,3.0,19.84,1,7.0
DRV-0427,2025-09-17,21,19,2,4.34,2.0,13.44,2,3.7
DRV-0239,2025-08-31,39,6,33,4.27,0.0,15.82,3,5.5
DRV-0118,2024-04-29,24,7,17,4.74,2.0,7.7,0,3.4
DRV-0171,2025-02-07,29,12,17,3.9,3.0,7.26,1,2.2
DRV-0241,2025-09-02,5,4,1,3.38,0.0,9.55,0,6.4
DRV-0081,2025-06-19,20,7,13,3.96,0.0,16.11,3,2.0
DRV-0138,2024-08-31,7,6,1,,2.0,13.1,3,5.6
DRV-0453,2024-08-13,34,18,16,3.78,2.0,7.2,0,4.6
DRV-0152,2026-03-24,33,25,8,2.73,0.0,17.15,2,0.9
DRV-0081,2026-03-09,15,6,9,3.5,5.0,14.9,2,5.3
DRV-0142,2024-09-17,30,5,25,3.28,1.0,19.82,2,7.3
DRV-0294,2024-09-28,19,4,15,2.66,1.0,10.47,1,6.7
DRV-0121,2024-11-17,22,4,18,4.97,1.0,8.62,3,7.3
DRV-0321,2026-03-24,28,11,17,4.83,5.0,9.39,1,5.3
DRV-0429,2024-12-13,12,5,7,2.55,4.0,10.64,2,7.2
DRV-0008,2026-01-24,15,12,3,3.12,3.0,12.52,0,7.1
DRV-0074,2025-12-10,34,22,12,2.7,4.0,8.62,3,6.4
DRV-0110,2025-09-24,37,35,2,2.8,1.0,9.57,0,7.9
DRV-0050,2026-02-13,40,38,2,2.91,0.0,9.06,3,7.1
DRV-0028,2025-08-31,28,6,22,4.14,3.0,12.73,2,7.7
DRV-0297,2025-12-14,23,12,11,2.91,4.0,7.28,1,6.8
DRV-0480,2026-02-22,10,9,1,4.88,3.0,18.65,2,6.3
DRV-0071,2025-12-04,6,4,2,4.43,3.0,8.33,0,1.4
DRV-0290,2026-03-27,37,23,14,,1.0,6.28,0,7.1
DRV-0041,2025-01-23,5,4,1,2.7,3.0,14.18,1,1.4
DRV-0411,2024-06-30,8,7,1,3.43,3.0,9.79,3,0.9
DRV-0417,2025-07-21,10,9,1,4.27,2.0,13.32,2,2.1
DRV-0211,2024-11-05,28,3,25,,1.0,7.25,2,1.7
DRV-0102,2025-08-02,38,32,6,4.2,,16.35,1,1.7
DRV-0451,2024-09-30,24,4,20,3.53,5.0,8.51,2,0.0
DRV-0429,2024-08-16,30,21,9,2.79,2.0,19.5,1,0.6
DRV-0051,2025-07-08,23,15,8,4.63,5.0,18.3,2,5.8
DRV-0154,2025-02-18,9,4,5,3.62,3.0,6.02,1,8.0
DRV-0130,2025-08-17,32,16,16,3.69,2.0,19.15,2,4.0
DRV-0086,2025-01-27,14,4,10,3.34,0.0,6.81,2,2.3
DRV-0297,2024-07-25,33,16,17,2.78,0.0,8.89,2,4.6
DRV-0083,2025-06-08,8,5,3,3.46,,15.37,3,1.2
DRV-0455,2024-06-29,40,18,22,3.53,2.0,16.7,3,0.4
DRV-0004,2024-09-10,32,2,30,4.37,4.0,10.3,1,7.2
DRV-0066,2025-07-16,39,32,7,2.68,2.0,14.77,3,5.2
DRV-0116,2024-07-29,21,8,13,3.44,3.0,6.59,2,0.0
DRV-0218,2025-02-18,13,6,7,3.14,2.0,18.0,3,3.4
DRV-0470,2025-01-25,26,5,21,4.57,5.0,8.0,1,5.7
DRV-0364,2025-04-10,24,21,3,3.54,5.0,7.83,0,5.0
DRV-0402,2025-06-18,24,16,8,4.0,2.0,9.18,3,3.9
DRV-0088,2025-02-14,10,7,3,3.76,5.0,12.11,0,2.8
DRV-0115,2025-04-06,10,8,2,3.94,1.0,17.19,0,1.8
DRV-0203,2025-03-22,20,10,10,2.82,0.0,15.01,3,2.1
DRV-0332,2025-01-08,22,13,9,4.75,5.0,11.95,1,3.3
DRV-0369,2026-03-25,18,3,15,4.49,3.0,9.12,2,7.2
DRV-0070,2024-12-26,18,8,10,,5.0,17.96,3,1.2
DRV-0351,2025-06-22,19,11,8,2.52,2.0,14.27,2,7.4
DRV-0070,2025-04-18,35,22,13,4.93,2.0,16.09,2,1.3
DRV-0073,2025-07-06,8,4,4,,3.0,19.37,3,3.6
DRV-0347,2026-02-04,33,32,1,2.52,3.0,7.0,0,5.2
DRV-0375,2025-02-15,28,11,17,2.52,1.0,14.14,3,6.7
DRV-0427,2025-06-11,11,8,3,2.69,,16.98,0,3.4
DRV-0417,2026-02-04,27,11,16,2.51,5.0,12.48,2,7.8
DRV-0194,2025-09-06,23,3,20,3.61,0.0,17.42,2,5.6
DRV-0401,2025-07-04,27,4,23,4.71,5.0,11.22,1,2.5
DRV-0113,2025-09-04,13,6,7,4.92,1.0,7.91,2,6.9
DRV-0405,2024-04-28,16,16,0,4.32,2.0,19.19,0,6.3
DRV-0184,2024-06-07,29,5,24,2.58,3.0,15.0,3,7.6
DRV-0198,2025-11-04,24,10,14,2.99,2.0,8.17,0,1.6
DRV-0239,2024-11-02,18,8,10,3.56,1.0,13.81,0,4.0
DRV-0350,2025-02-19,32,9,23,3.97,4.0,15.33,3,2.4
DRV-0478,2026-03-17,37,17,20,4.08,2.0,6.82,0,7.8
DRV-0173,2024-11-20,16,12,4,3.93,1.0,19.25,2,2.7
DRV-0232,2024-05-10,34,13,21,4.86,3.0,16.79,2,2.6
DRV-0103,2025-08-12,11,4,7,,4.0,8.48,1,5.9
DRV-0494,2025-11-15,8,3,5,3.67,3.0,18.13,3,4.1
DRV-0053,2026-02-07,19,13,6,3.92,4.0,10.25,0,7.0
DRV-0157,2025-12-19,5,2,3,4.35,2.0,12.87,3,1.9
DRV-0040,2025-06-12,25,17,8,4.15,1.0,13.07,1,0.6
DRV-0198,2026-03-17,30,18,12,2.68,5.0,8.09,3,6.8
DRV-0238,2025-04-19,39,7,32,4.73,3.0,15.5,1,7.6
DRV-0325,2024-08-03,28,7,21,2.83,4.0,14.05,0,0.1
DRV-0247,2025-06-03,18,6,12,4.28,0.0,12.54,0,5.6
DRV-0172,2026-02-03,18,13,5,4.26,5.0,14.91,2,2.9
DRV-0186,2025-11-26,40,3,37,2.55,2.0,16.33,0,5.6
DRV-0117,2025-11-25,17,14,3,3.84,4.0,15.4,0,6.9
DRV-0050,2026-03-08,14,8,6,3.45,1.0,14.15,0,4.6
DRV-0457,2024-11-08,21,17,4,4.11,2.0,7.15,3,2.9
DRV-0428,2024-05-21,22,13,9,3.1,1.0,6.07,3,5.9
DRV-0428,2025-10-28,32,24,8,2.63,2.0,15.91,1,7.6
DRV-0411,2025-09-20,36,30,6,4.55,0.0,17.68,0,6.7
DRV-0243,2025-10-24,5,4,1,4.37,2.0,18.87,1,4.7
DRV-0042,2024-06-28,24,9,15,4.49,4.0,13.14,1,1.7
DRV-0275,2024-09-21,23,20,3,3.37,5.0,11.1,3,5.2
DRV-0143,2026-03-13,36,25,11,3.05,0.0,9.84,3,0.2
DRV-0476,2025-05-21,27,8,19,3.83,2.0,12.39,3,5.6
DRV-0403,2025-03-10,38,24,14,4.38,4.0,10.23,3,1.4
DRV-0381,2024-04-25,32,19,13,4.2,0.0,14.49,3,1.5
DRV-0290,2025-06-30,36,34,2,2.95,3.0,7.79,3,6.6
DRV-0199,2024-09-26,32,7,25,2.89,4.0,9.72,3,1.3
DRV-0312,2025-10-15,16,15,1,3.43,3.0,15.54,1,0.9
DRV-0104,2025-07-11,37,23,14,,0.0,13.0,2,4.2
